adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,atomic_risk_fallback_calls,checkpoint_sha256,coverage,failure_summary_path,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nan_adapter_fallback_calls,nan_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,run_summary_path,run_summary_sha256,samples_per_hour,second_forward_avoidance,second_forward_calls,seed,success
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Eu2Ge,0.35,85.73634917521849,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,3,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67202/generated_crystals.extxyz,ae76358670464b7fe8937d2de4dcd899ed6aa9e4d53bebe11fd9ab9f5925aab0,250174976,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67202/run_summary.json,72cc747c5da317d078c746adc747782e6f6b1724f6e56ae3abdceca6c497cd56,41.98919168627903,0.7,300,67202,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,FeCuNi3Pt,0.0,120.58778675505891,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67203/generated_crystals.extxyz,1e280bde7a8873fd1c3616a4f45c69ed68fadb1c8acb383b9ea368a7214ecf18,316349440,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67203/run_summary.json,be05ccc32249b00b7764e6d9692f960b95361d51a9858d4852b0aa68e918ae08,29.85376958043367,0.0,1000,67203,True
520,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,180,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.52,,480,Eu4Cu2(SF)3,0.26,90.92006554594263,0,300,1480,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67203/generated_crystals.extxyz,8486a3f80723adf8821a1477f86cc6993795e559abc5f50a82c09042e7ff8882,315593728,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67203/run_summary.json,295754cacc5f1aa6073e1f48c60a963eca4657bcda66d53b745d3981c637e22c,39.595220025230745,0.52,480,67203,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe5Co7,0.0,114.08111682301387,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67204/generated_crystals.extxyz,ba8f8454fe0e5851c3b5ea422494b825e50bd4c0dbc6f617e4c2642a6fbd4a98,315891712,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67204/run_summary.json,9cc4b98ef8ab48f008983c5a54fd7feb648f169c6341ebff76ecdc5b044734c2,31.55649331155358,0.0,1000,67204,True
544,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,156,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.544,,456,Fe2Co3Rh,0.272,91.85648156795651,0,300,1456,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67204/generated_crystals.extxyz,7417555e0b8a6c32682cbe129073bfbe150d237e990674bd3a60894677fe3fd1,317641728,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67204/run_summary.json,8c080beb1629c421df80aa23195016a1afa9483dc375fa4bc7710b641e095ddf,39.191572968497354,0.544,456,67204,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Mn3OF5,0.0,121.75119923893362,0,0,2000,C0,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67205/generated_crystals.extxyz,f838e108353937c9b041ea4434afcd64939faeb07696a02e5d16dfa7432a5bdf,363429888,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67205/run_summary.json,db035610c7f79f279fee3b4e554ae88e682b7b41ff112c4d901fee311b8bb16c,29.5684972509806,0.0,1000,67205,True
531,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,169,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.531,,469,Mn3(OF2)2,0.2655,92.75660806708038,0,300,1469,V2_Frozen_Atomic75_Late30,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67205/generated_crystals.extxyz,bbafc45b5eb33c2486885c5022fc059949fe762e6243bcc353c327e15748b05d,361199104,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67205/run_summary.json,d2a20224a2415309bbb17d531c3533f15c2495728bf7a1b69c148effedbf6b55,38.81125102587329,0.531,469,67205,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2In,0.0,120.42566771409474,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67206/generated_crystals.extxyz,2930cfb856381d2540b88be4252d231514867bc7b422f07541a7a067f41d2c5d,257636864,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67206/run_summary.json,51b2c2f01cccda9ca4658a0c861c4bea165b8ebd07a1838425dfeb6129198e3f,29.89395922260394,0.0,1000,67206,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Eu2ZnIn,0.35,80.66299687186256,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67206/generated_crystals.extxyz,83176d645c786b3af091c2615daf9f21b60244b0b6c77da7929580992b0405e3,257149952,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67206/run_summary.json,c5f5ef5ea124d2733119cf297a307396095a509f47b06604c8ff434cdd8dd029,44.63012954649814,0.7,300,67206,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuGaPt,0.0,112.60310926893726,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67207/generated_crystals.extxyz,d2c83cf294e966da79dad9efb7fef82a74ee12d7f18e0e70f048e582fe5141ee,273233408,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67207/run_summary.json,eeb93103217f287b5a6c928f990b332ee21eb6e4cf74ba391f6a19667c9523cc,31.970697997351813,0.0,1000,67207,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,,302,EuPtRh,0.349,79.12712856987491,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67207/generated_crystals.extxyz,70965eef6b4fb74edecde0feffdbc8a9a5a29eb7f8fe5b738745d4e80cdbbe78,271715840,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67207/run_summary.json,8ea2ed46a429196821f5e2ea120c6c86684815eaf6861353a97483758f2e2e5c,45.496406416681005,0.698,302,67207,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,TbEu2Co3,0.0,112.05246496084146,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67208/generated_crystals.extxyz,e1c248e80f41f9685cb41eca64130a599ab85f0d4db3fcfde1003282485394ac,273366528,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67208/run_summary.json,176215e1464f3564d15ba7cf72f9f87942417fbff799d710b38d21f895367fc8,32.12780728436521,0.0,1000,67208,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,EuHBr,0.35,82.25258446391672,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67208/generated_crystals.extxyz,b1df8354e1a9857cb9e0704720007441400620e34f8ee099c6be6ebf67f6d6bc,271364096,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67208/run_summary.json,3052234928985a5e28f7fee6eeae12de0dcc3156c737fcb0eb58392d1132c119,43.76762169192725,0.7,300,67208,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Gd2Ni3,0.0,124.6070799769368,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67209/generated_crystals.extxyz,550b0bfcb539d45f6b0a960be22abe34fff5fae9d653a757e7ead49f2f9f01e5,270282752,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67209/run_summary.json,06cde0bf0c2cef1fe2d4f3c0f6de7d38bca2b25aa0bcace6316d632d3ccc36df,28.890814235164765,0.0,1000,67209,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Gd2InSi2,0.35,82.04873893409967,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67209/generated_crystals.extxyz,f8d7ec119623df8e0018282bccaf033d735384a396e25fc960a85d5f23290659,264454144,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67209/run_summary.json,5fedef6aac6c09e7c9fd3c5cc31c793f8b7eb0ced5b9c913390e6cebcabc245d,43.87635991445848,0.7,300,67209,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2H,0.0,113.88916126498953,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67210/generated_crystals.extxyz,d8521b442ce1a77a05108e5e195b4d2313fe7707f9ccb98891a8cf0ada2ddc90,259515904,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67210/run_summary.json,143262af618ddf9a50680e8e5a55b03e3687519f0fd7d1936baac10b56979463,31.609680500006192,0.0,1000,67210,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Eu2CdGa,0.35,83.28570281690918,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67210/generated_crystals.extxyz,e7252f4fb9290116dae60d251956b7d905ac62f1ced0dd1fc1d7a71e907c6346,257327104,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67210/run_summary.json,0d70dc4e9f9763a4b85fc6f4f87119e01e4a9be16e1ea3ce79638d5bc4bd7f45,43.2247057807034,0.7,300,67210,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu5Nb2O12,0.0,114.48921822290868,0,0,2000,C0,0,0,20,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67211/generated_crystals.extxyz,6639253054bc35f637d6c9ba0ed97b7c0c0d1a184f3ecdcd64bc21b75723c746,373604864,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67211/run_summary.json,01599e5b271e8b956ce705e85d82448e9254b6de464f81baecdbc8fc882277bb,31.444008928341685,0.0,1000,67211,True
547,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,153,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.547,,453,EuFeO3,0.2735,90.66562127904035,0,300,1453,V2_Frozen_Atomic75_Late30,0,0,20,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67211/generated_crystals.extxyz,12ab21fff19c139a8731d84a1312173cc4df8b0c2ca5335ff6a759a6fd603421,373884416,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67211/run_summary.json,bc73b5dd5179fba3b753713f2526d459a372a77a6a87a372ee269fe0f0feabe2,39.70634016746357,0.547,453,67211,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2MnCuO4,0.0,114.89521103887819,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67212/generated_crystals.extxyz,77215b3bb3f858fcbe9326ab556e13d4614129ae0a531c519df9f0d900c74497,287038976,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67212/run_summary.json,2af5c758bc5b067efe5d76ecc9a78d373dc58779a4bb86bde0efdea73570b93c,31.33289862518146,0.0,1000,67212,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,,302,EuO,0.349,79.72544775996357,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67212/generated_crystals.extxyz,facfeece2db0e109b701c0fb6f827d8fd44996350602bcd86177996b892879d2,286420992,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67212/run_summary.json,643b0caa97108f055ed78999a51d1db680f3a8325d5ffaa304c43b492806d2dd,45.15496746834006,0.698,302,67212,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuGd2SnO6,0.0,117.0328694251366,0,0,2000,C0,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67213/generated_crystals.extxyz,37919b1fe346a860ddd7898ae863f867b00f9776d823e3493fa1855fb6e97fad,301060096,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67213/run_summary.json,3bdcc61e5dc7bf3d5c79d80f4768fe5b107b93c1aae5df71722d76eadc3a96c5,30.760589035226914,0.0,1000,67213,True
670,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,30,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.67,,330,Mn5Ge2H3,0.335,83.21530805109069,0,300,1330,V2_Frozen_Atomic75_Late30,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67213/generated_crystals.extxyz,caa2aeae074b31760039eb0f1fc96cebc1ccaa5a9ff9a2fb273bdaf7fcc9e189,301875200,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67213/run_summary.json,850813e723e12bcb006fedb9ec99e81f004bf0d26541cb2a42b11c9c00f80742,43.26127108475945,0.67,330,67213,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiMnFe4(OF2)3,0.0,123.39084468502551,0,0,2000,C0,0,0,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67214/generated_crystals.extxyz,9f2a26b3c3457d8954857b6f6139548e9b798e8850763f63acc070e88ce4cdcf,335393280,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67214/run_summary.json,45d9482e8c6b19f84ff28ff61940dab2f45ca4dd97b7157d0f0c23bd07e8f506,29.175584373294182,0.0,1000,67214,True
255,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,445,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.255,,745,Eu11Pd4,0.1275,106.23628972191364,0,300,1745,V2_Frozen_Atomic75_Late30,0,0,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67214/generated_crystals.extxyz,6e132fa2952fa4ff782779f28e0dea9f0ea6cfd352819a5dd3a80b1442d492de,337387520,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67214/run_summary.json,65b639904e4e6445ff3e197da6349d20985ecf1e6d40f92d55f1ca6c6b6649b4,33.88672561347386,0.255,745,67214,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe3Pt,0.0,115.1978085290175,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67215/generated_crystals.extxyz,6bf4dc208e5f2c9240d7538399bc339f6d3c6e97730fb0e9a29f8e71ec31ebb5,259245056,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67215/run_summary.json,be43d5ea06bf9f49e6d3f9f00e0de728d97ce03163da5ab3a6b4bc5f90002db1,31.25059448585939,0.0,1000,67215,True
695,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.695,,305,Fe2CoPt,0.3475,85.48753190785646,0,300,1305,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67215/generated_crystals.extxyz,54d6db17ba73406ab155e50ce4513bef1db69bce998eada3b34ce2b060875f99,257327104,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67215/run_summary.json,77ec51abf7bfd5b3a80c8958810e4213b0fbefad422591683a85d64d76f74c33,42.11140408030838,0.695,305,67215,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Ca2Eu5N,0.0,114.28352086315863,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67216/generated_crystals.extxyz,39e0d300d41eb23ab0edd00f4c74120a619699a625dd6864ebdc949ba3371d0d,287471616,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67216/run_summary.json,dc60ce17031fc634a7cb05b38eb5ebe1ccfc197d8f9c20f312f7ae89cfcea402,31.500604573695153,0.0,1000,67216,True
596,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,104,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.596,,404,CaEu6N,0.298,86.87877229391597,0,300,1404,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67216/generated_crystals.extxyz,3251498d19d8707bdddfa638cf5dbcac7219d392be476bc05f0667d3ec5565f4,286360064,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67216/run_summary.json,87cc76acaa2835b3bb5e310cd7674dde8340c269a6d6f74f2a1386f24388e7d4,41.43704963763748,0.596,404,67216,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Mn3Fe3P2,0.0,114.58948550000787,0,0,2000,C0,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67217/generated_crystals.extxyz,eed75884012ef5e2d7126445c14a7e007b8b5ac8c4539c2bff4ae5dec210bda4,344623616,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67217/run_summary.json,d384710aa6a6116895c51d1fd6ebdfde1ea0c4f257902b31b14767afc1627684,31.416495015153487,0.0,1000,67217,True
457,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,243,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.457,,543,Mn5Fe8P3,0.2285,95.04401634819806,0,300,1543,V2_Frozen_Atomic75_Late30,0,0,16,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67217/generated_crystals.extxyz,94fbd13854afbfce07c8edbe4d0bf1e8ac2b2885b5fdb9623faa6fcbd00bc879,343809024,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67217/run_summary.json,65a13b4872cca93148d8eb4ad1886e6488b883ac0db6e88cd20047b6d90fae2e,37.8771872056757,0.457,543,67217,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,MnO,0.0,114.3559333961457,0,0,2000,C0,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67218/generated_crystals.extxyz,ea4625cab5bf443328e6db2d1f787d32f9ba17657968c2ed0f2883d647e65406,302059008,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67218/run_summary.json,24c277ecde96d916c4a2b6598618f0ec5d8b2acb9ccd37d72b95379344a5f46e,31.480657741903716,0.0,1000,67218,True
637,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,63,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.637,,363,LiMn4O4F,0.3185,90.8657208350487,0,300,1363,V2_Frozen_Atomic75_Late30,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67218/generated_crystals.extxyz,2f38c072e28be860111ef757e63e473c551910b0ac9416f1d40425f953f9089c,303157248,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67218/run_summary.json,7c07a43b7a5cdfa337e2ffc568831f6a27968715ca3918753d51b04c883ac7e5,39.61890102137845,0.637,363,67218,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuAl,0.0,115.16492709796876,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67219/generated_crystals.extxyz,6914436c15f82676b38dd408e8ed1f9aac0f644e3714e9cf9c07c2f03c065c79,317683200,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67219/run_summary.json,b6cc57f7ccf241e8be97c8c9e386cac29853a9df5015f0cf555a9d31963cbd53,31.259517031062277,0.0,1000,67219,True
