method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0,13,13,50013,-61.45025634765625,-6.827806260850695,0.032630424946546555,0.11956217309599732,True,0.823543167905882,30,Eu2Ni6Ge,Eu-Ge-Ni,2.4410990502404446,False,False,0.11082407281965256,0.008762743453861039,False,False,True,True,True,True,True,True,True,True,True,0.11082407281965256,0.09256201497298644
A0,14,14,50014,-108.39815521240234,-6.022119734022352,0.04743128642439842,0.4573920425733139,True,2.847756074042991,96,Li3Fe7O8,Fe-Li-O,1.997981651413899,False,False,0.34443582954768015,0.073679600667836,False,False,False,False,True,True,True,True,True,True,True,0.34443582954768015,0.3218975269543458
A0,15,15,50015,-48.77611541748047,-8.129352569580078,0.008805594407022,0.2607150182911787,True,0.8121247969102114,29,Fe5Si,Fe-Si,2.47017439479897,False,False,0.0516443905852757,1.1245286109620451,False,True,False,False,True,False,False,True,True,False,True,0.0516443905852757,0.0
A0,16,16,50016,-40.96820831298828,-8.193641662597656,0.012223082594573498,0.012980671801864876,True,0.04672634799499065,2,CaEu3Pt,Ca-Eu-Pt,2.9169370581564276,False,False,0.09100902499619679,0.0025453929490768744,False,True,True,True,True,False,False,True,True,False,True,0.09100902499619679,0.09100902499619679
A0,17,17,50017,-81.66439056396484,-6.805365880330403,0.04804418981075287,0.3117351287494329,True,1.2734183680731803,46,Eu4Al3Ge5,Al-Eu-Ge,2.4629281281129614,False,False,0.03355921027891551,0.015615495655139382,True,True,True,True,True,True,True,True,True,True,True,0.03355921027891551,0.0025967112616207544
A0,18,18,50018,-57.598846435546875,-6.399871826171875,0.047371599823236465,0.2084736209202426,True,0.4131405740045011,15,Eu3Al5Ge,Al-Eu-Ge,2.8338362058146886,False,False,0.07993791443489862,0.044657119758090565,True,True,True,True,True,True,True,True,True,True,True,0.07993791443489862,0.07063087447933825
A0,19,19,50019,-82.78949737548828,-6.89912478129069,0.046850673854351044,0.061235763538505274,True,0.7894172359956428,28,Fe3Co4Ni5,Co-Fe-Ni,2.420684514419301,False,False,0.07092916218241552,0.0059083494704187,True,True,True,True,True,True,True,True,True,True,True,0.07092916218241552,0.07012942130924937
A0,20,20,50020,-94.71482849121094,-7.892902374267578,0.04913916066288948,0.055665134311616606,True,0.7677548640640453,27,VFe3Pt2,Fe-Pt-V,2.5815479059379522,False,False,0.18509238139152728,0.004268667328522711,False,False,True,True,True,True,True,True,True,True,True,0.18509238139152728,0.1680013632048567
A0,21,21,50021,-52.345848083496094,-8.724308013916016,0.04273026064038277,0.03538610066317553,True,0.18192305602133274,7,NaEu5,Eu-Na,3.703305205894532,False,False,0.08753316523783639,0.0016474420841998726,True,True,True,True,True,True,True,True,True,True,True,0.08753316523783639,0.08753316523783639
A0,22,22,50022,-59.83811569213867,-6.6486795213487415,0.047527290880680084,0.05142744229396178,True,0.09629717306233943,4,EuZnPt,Eu-Pt-Zn,2.7215046766406816,False,False,0.05916327618559425,0.002762102429165224,True,True,True,True,True,True,True,True,True,True,True,0.05916327618559425,0.0
A0,23,23,50023,-203.84234619140625,-10.192117309570312,0.04853789880871773,0.22262289808998031,True,1.0702858999138698,38,Gd3TlO6,Gd-O-Tl,2.120447838236119,False,False,0.0679089735060927,0.00727680919470468,True,True,True,True,True,True,True,True,True,True,True,0.0679089735060927,0.0679089735060927
A0,24,24,50024,-106.61408996582031,-10.661408996582031,0.04813394695520401,0.4124637233104996,True,1.1026036490220577,45,Eu2GdTaO6,Eu-Gd-O-Ta,1.9591380367129492,False,False,0.1116429038181117,0.02346737179442293,False,False,True,True,True,False,False,True,True,False,True,0.1116429038181117,0.1116429038181117
A0,25,25,50025,-31.757579803466797,-7.939394950866699,0.005284924991428852,0.005347111647584383,True,0.08312118391040713,3,NaEu3,Eu-Na,3.923697533818045,False,False,0.12834599714486927,0.0012114911011138053,False,False,True,True,True,False,False,True,True,False,True,0.12834599714486927,0.12834599714486927
A0,26,26,50026,-55.76909255981445,-5.5769092559814455,0.021877676248550415,0.02804055511224841,True,0.16708511300384998,6,Li2Eu2In,Eu-In-Li,2.7519318222456834,False,False,0.07561619573255829,0.0031871985739404646,True,True,True,True,True,True,True,True,True,True,True,0.07561619573255829,0.07561619573255829
A0,27,27,50027,-36.42635726928711,-9.106589317321777,0.007133002392947674,0.015373890552168389,True,0.556498697027564,20,Gd2AgPb,Ag-Gd-Pb,3.2799595230657266,False,False,-0.05441979652252904,0.002117225357319064,True,True,True,True,True,True,True,True,True,True,False,-0.05441979652252904,0.0
A0,28,28,50028,-60.30369567871094,-6.700410630967882,0.015244372189044952,0.15043877641627343,True,0.36272102501243353,15,Fe2Co2Ni5,Co-Fe-Ni,2.4731249327886045,False,False,0.05213829268814152,0.011625365521249308,False,True,True,True,True,False,False,True,True,False,True,0.05213829268814152,0.050995805726476995
A0,29,29,50029,-72.26850128173828,-9.033562660217285,0.04331853240728378,0.2975912483546271,True,0.4330867499811575,18,Eu2SnN,Eu-N-Sn,2.487271610238448,False,False,0.02625969411424478,0.037208826743037875,True,True,True,True,True,True,True,True,True,True,True,0.02625969411424478,0.015133281379245744
A0,30,30,50030,-82.67051696777344,-8.267051696777344,0.045158546417951584,0.13185295878269548,True,0.2965169009985402,11,TaMn2FeO6,Fe-Mn-O-Ta,1.9550166166870635,False,False,0.15352297204369947,0.00249160054379403,False,False,True,True,True,False,False,True,True,False,True,0.15352297204369947,0.15352297204369947
A0,31,31,50031,-27.085670471191406,-6.771417617797852,0.03656261786818504,0.056658673956329265,True,1.8912201550556347,70,FePt3,Fe-Pt,2.5703960616950017,False,False,0.09889815174998073,0.1904826001793759,True,True,True,True,True,True,True,True,True,True,True,0.09889815174998073,0.0
A0,32,32,50032,-53.1096076965332,-6.63870096206665,0.0158823411911726,0.12572079742200004,True,0.46718814596533775,19,ZnFe3,Fe-Zn,2.4601224149657863,False,False,0.04915191969181798,0.01257564165352763,False,True,True,True,True,False,False,True,True,False,True,0.04915191969181798,0.032617528850151345
