trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
290,Q1_UQ_PQR,0.0691040181310417,0.007491522046692575,0.875,0.25,1.0,1.0,0.25,0.875,1.0,-0.0350158495191234,-0.7232203883082216,0.125,0.0,0.125,0.0,-0.25,0.0
290,Q2_RFR,0.05864476683355265,0.007499538312607562,1.0,0.25,1.0,1.0,0.25,0.875,1.0,-0.04547510081661244,-0.7229242216609982,0.25,0.0,0.125,0.0,-0.25,0.0
290,Q4_CPRC,0.05864476683355265,0.007499538312607562,1.0,0.25,1.0,1.0,0.25,0.875,1.0,-0.04547510081661244,-0.7229242216609982,0.25,0.0,0.125,0.0,-0.25,0.0
290,Q6_NS_SETRANK_PROXY,0.07121592878220692,0.011790180926274426,0.875,0.5,1.0,1.0,0.5,0.875,1.0,-0.03290393886795817,-0.564403377816828,0.125,0.25,0.125,0.0,0.0,0.0
291,baseline_first,0.11149867655412213,0.0925241808828708,0.5,0.25,0.75,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Q1_UQ_PQR,0.0747655092659307,0.0068688486623238254,0.875,0.25,0.75,1.0,0.25,1.0,1.0,-0.036733167288191426,-0.9257615836554196,0.375,0.0,0.0,0.0,-0.375,0.0
291,Q2_RFR,0.08367823917967952,0.011734976847258036,0.75,0.125,0.875,1.0,0.125,0.75,1.0,-0.027820437374442605,-0.8731685410745359,0.25,-0.125,0.125,0.0,-0.5,-0.25
291,Q4_CPRC,0.0747655092659307,0.0068688486623238254,0.875,0.25,0.75,1.0,0.25,1.0,1.0,-0.036733167288191426,-0.9257615836554196,0.375,0.0,0.0,0.0,-0.375,0.0
291,Q6_NS_SETRANK_PROXY,0.0702456383132399,0.010678986540589887,0.875,0.375,0.75,1.0,0.375,1.0,1.0,-0.04125303824088222,-0.8845816689357268,0.375,0.125,0.0,0.0,-0.25,0.0
292,baseline_first,0.14805068071011548,0.10170537189844091,0.375,0.125,0.75,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Q1_UQ_PQR,0.054377231652504715,0.00481509676369295,0.875,0.125,0.875,1.0,0.125,0.75,1.0,-0.09367344905761077,-0.9526564165312613,0.5,0.0,0.125,0.0,-0.375,-0.125
292,Q2_RFR,0.07214194457414655,0.011421909529553674,0.75,0.125,1.0,1.0,0.125,0.625,1.0,-0.07590873613596893,-0.8876961037912613,0.375,0.0,0.25,0.0,-0.375,-0.25
292,Q4_CPRC,0.053352661275065744,0.011535225920151836,1.0,0.25,0.875,1.0,0.25,0.875,1.0,-0.09469801943504974,-0.8865819405127344,0.625,0.125,0.125,0.0,-0.25,0.0
292,Q6_NS_SETRANK_PROXY,0.055872299864671425,0.011922669795152187,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.09217838084544405,-0.8827724674458916,0.625,0.25,0.125,0.0,-0.125,0.0
293,baseline_first,0.11969343514961812,0.04508381274242235,0.5,0.125,0.875,1.0,0.375,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Q1_UQ_PQR,0.0686362355049763,0.006253313018209462,1.0,0.375,0.875,1.0,0.375,1.0,1.0,-0.051057199644641824,-0.8612958257559857,0.5,0.25,0.0,0.0,0.0,0.125
293,Q2_RFR,0.04945582591164162,0.0040215281605772875,1.0,0.25,0.875,1.0,0.25,0.875,1.0,-0.0702376092379765,-0.9107988451741313,0.5,0.125,0.0,0.0,-0.125,0.0
293,Q4_CPRC,0.07333080851541893,0.006211563194890062,0.875,0.375,0.875,1.0,0.375,1.0,1.0,-0.0463626266341992,-0.8622218748361273,0.375,0.25,0.0,0.0,0.0,0.125
293,Q6_NS_SETRANK_PROXY,0.0795132579874793,0.013465544888294288,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.04018017716213883,-0.7013219586101318,0.5,0.5,0.0,0.0,0.25,0.125
294,baseline_first,0.20944729211462615,0.08469066908363075,0.125,0.125,1.0,1.0,0.875,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Q1_UQ_PQR,0.09523680647937613,0.02914090853052114,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.11421048563525002,-0.6559135871066866,0.625,0.125,-0.125,0.0,-0.5,0.125
294,Q2_RFR,0.05941117845083806,0.010515663989404787,0.875,0.125,0.875,1.0,0.125,0.75,1.0,-0.15003611366378808,-0.8758344442996344,0.75,0.0,-0.125,0.0,-0.75,0.0
294,Q4_CPRC,0.09523680647937613,0.02914090853052114,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.11421048563525002,-0.6559135871066866,0.625,0.125,-0.125,0.0,-0.5,0.125
294,Q6_NS_SETRANK_PROXY,0.08782342041392208,0.045484473242422635,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.12162387170070407,-0.462934066591121,0.625,0.375,-0.125,0.0,-0.25,0.125
295,baseline_first,0.16451554173033264,0.05740031046317565,0.375,0.125,0.75,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Q1_UQ_PQR,0.09970251921088544,0.01765190501829174,0.75,0.5,1.0,1.0,0.625,1.0,1.0,-0.0648130225194472,-0.6924771856483936,0.375,0.375,0.25,0.0,0.125,0.0
295,Q2_RFR,0.08612850478911047,0.016404929161942063,0.625,0.125,1.0,1.0,0.125,0.625,1.0,-0.07838703694122218,-0.7142013862021459,0.25,0.0,0.25,0.0,-0.375,-0.375
295,Q4_CPRC,0.09421636208261372,0.016874870321029262,0.75,0.25,0.875,1.0,0.375,1.0,1.0,-0.07029917964771892,-0.706014302277074,0.375,0.125,0.125,0.0,-0.125,0.0
295,Q6_NS_SETRANK_PROXY,0.09871209336028794,0.01659169171325585,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.0658034483700447,-0.7109477008160084,0.375,0.5,0.25,0.0,0.25,0.0
296,baseline_first,0.10979682967146528,0.06437319016146403,0.5,0.0,0.75,1.0,0.25,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Q1_UQ_PQR,0.0636211355714825,0.007483661497053787,0.875,0.375,1.0,1.0,0.375,0.875,1.0,-0.04617569409998279,-0.8837456792449948,0.375,0.375,0.25,0.0,0.125,0.0
296,Q2_RFR,0.05376942706969509,0.006100812291675912,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.05602740260177019,-0.9052274358879286,0.375,0.25,0.25,0.0,0.0,-0.125
296,Q4_CPRC,0.06625255817604143,0.00751223032403115,0.875,0.375,1.0,1.0,0.375,1.0,1.0,-0.04354427149542385,-0.8833018791644689,0.375,0.375,0.25,0.0,0.125,0.125
296,Q6_NS_SETRANK_PROXY,0.08096165745549153,0.007309852893362699,0.875,0.5,1.0,1.0,0.5,0.875,1.0,-0.02883517221597376,-0.8864456946280312,0.375,0.5,0.25,0.0,0.25,0.0
297,baseline_first,0.13315379351019604,0.01884400595704726,0.375,0.0,1.0,1.0,0.25,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Q1_UQ_PQR,0.05274071707598801,0.006404802648028,1.0,0.5,1.0,1.0,0.5,0.875,1.0,-0.08041307643420803,-0.660114592267323,0.625,0.5,0.0,0.0,0.25,0.25
297,Q2_RFR,0.05883114243124885,0.005021797726373925,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.0743226510789472,-0.7335068913785883,0.5,0.25,0.0,0.0,0.0,0.125
297,Q4_CPRC,0.05741945685026258,0.007001655917852024,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.07573433665993345,-0.628441217127001,0.625,0.375,-0.125,0.0,0.125,0.25
297,Q6_NS_SETRANK_PROXY,0.05573133587280206,0.012207836646403675,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.07742245763739398,-0.352163405475989,0.625,0.625,-0.125,0.0,0.375,0.375
298,baseline_first,0.16268502967550133,0.040442547912648404,0.25,0.0,0.875,1.0,0.375,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Q1_UQ_PQR,0.060944619381386476,0.012186521024718849,1.0,0.25,0.75,1.0,0.25,1.0,1.0,-0.10174041029411485,-0.6986707897078979,0.75,0.25,-0.125,0.0,-0.125,0.125
298,Q2_RFR,0.06512482646720805,0.011160413040396836,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.09756020320829328,-0.7240427812683281,0.625,0.25,0.0,0.0,-0.125,-0.125
298,Q4_CPRC,0.06563919239182911,0.01214477120139945,0.875,0.25,0.75,1.0,0.25,1.0,1.0,-0.09704583728367222,-0.6997031139672292,0.625,0.25,-0.125,0.0,-0.125,0.125
298,Q6_NS_SETRANK_PROXY,0.066796732921745,0.012174987045197412,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.09588829675375633,-0.6989559838936437,0.625,0.625,0.0,0.0,0.25,0.0
299,baseline_first,0.13336052730866219,0.023476964589932897,0.625,0.125,0.875,1.0,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Q1_UQ_PQR,0.07814246762703933,0.01318330238781876,0.75,0.375,1.0,1.0,0.375,0.875,1.0,-0.055218059681622855,-0.43845796856243235,0.125,0.25,0.125,0.0,0.0,-0.125
299,Q2_RFR,0.0702783411095593,0.008898322453886848,0.625,0.125,1.0,1.0,0.125,0.625,1.0,-0.06308218619910289,-0.6209764503498669,0.0,0.0,0.125,0.0,-0.25,-0.375
299,Q4_CPRC,0.07814246762703933,0.01318330238781876,0.75,0.375,1.0,1.0,0.375,0.875,1.0,-0.055218059681622855,-0.43845796856243235,0.125,0.25,0.125,0.0,0.0,-0.125
299,Q6_NS_SETRANK_PROXY,0.0881832942985433,0.019870581943071387,0.75,0.5,1.0,1.0,0.5,0.875,1.0,-0.04517723301011889,-0.15361366811482757,0.125,0.375,0.125,0.0,0.125,-0.125
300,baseline_first,0.18766484837526853,0.03196913972798143,0.125,0.125,0.875,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Q1_UQ_PQR,0.07014259815948638,0.014141332552854699,0.875,0.375,1.0,1.0,0.375,0.875,1.0,-0.11752225021578215,-0.5576567692099234,0.75,0.25,0.125,0.0,-0.125,0.125
300,Q2_RFR,0.05925230962925429,0.0061086728413147,0.875,0.125,1.0,1.0,0.125,0.75,1.0,-0.12841253874601424,-0.808919699019364,0.75,0.0,0.125,0.0,-0.375,0.0
300,Q4_CPRC,0.07014259815948638,0.014141332552854699,0.875,0.375,1.0,1.0,0.375,0.875,1.0,-0.11752225021578215,-0.5576567692099234,0.75,0.25,0.125,0.0,-0.125,0.125
300,Q6_NS_SETRANK_PROXY,0.08209669941779738,0.013615111819111462,0.875,0.625,0.875,1.0,0.625,1.0,1.0,-0.10556814895747116,-0.5741170411540775,0.75,0.5,0.0,0.0,0.125,0.25
301,baseline_first,0.13176773794784566,0.05053934779122763,0.5,0.125,1.0,1.0,0.375,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Q1_UQ_PQR,0.09707642606156983,0.013997580105691226,0.75,0.375,1.0,1.0,0.5,1.0,1.0,-0.03469131188627583,-0.7230359963584481,0.25,0.25,0.0,0.0,0.125,0.125
301,Q2_RFR,0.09328580770187109,0.016881237135528526,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.03848193024597457,-0.6659783342424002,0.25,0.125,-0.125,0.0,0.0,0.0
301,Q4_CPRC,0.09707642606156983,0.013997580105691226,0.75,0.375,1.0,1.0,0.5,1.0,1.0,-0.03469131188627583,-0.7230359963584481,0.25,0.25,0.0,0.0,0.125,0.125
301,Q6_NS_SETRANK_PROXY,0.09074855029749593,0.0531430655659513,0.625,0.5,0.875,1.0,0.625,0.875,1.0,-0.04101918765034973,0.05151862634791682,0.125,0.375,-0.125,0.0,0.25,0.0
302,baseline_first,0.1448987917720491,0.027007734326566224,0.625,0.25,1.0,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Q1_UQ_PQR,0.0678439932294694,0.0064021325703330755,0.875,0.125,0.875,1.0,0.125,0.875,1.0,-0.0770547985425797,-0.7629518828598812,0.25,-0.125,-0.125,0.0,-0.375,0.0
302,Q2_RFR,0.06025203512314866,0.005750837465766063,0.875,0.125,1.0,1.0,0.125,0.75,1.0,-0.08464675664890042,-0.78706701583223,0.25,-0.125,0.0,0.0,-0.375,-0.125
302,Q4_CPRC,0.07047541583402835,0.006430701397310438,0.875,0.125,0.875,1.0,0.125,1.0,1.0,-0.07442337593802074,-0.7618940811712273,0.25,-0.125,-0.125,0.0,-0.375,0.125
302,Q6_NS_SETRANK_PROXY,0.08238055117864759,0.012806233517812286,0.875,0.625,1.0,1.0,0.625,0.875,1.0,-0.0625182405934015,-0.5258308837400181,0.25,0.375,0.0,0.0,0.125,0.0
303,baseline_first,0.17565160617486628,0.0756452668768507,0.375,0.25,1.0,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Q1_UQ_PQR,0.0739440207035031,0.006858673251940988,0.75,0.25,0.875,1.0,0.25,0.875,1.0,-0.10170758547136317,-0.9093310984928271,0.375,0.0,-0.125,0.0,-0.375,0.0
303,Q2_RFR,0.07525693459815638,0.006491876638100975,0.75,0.25,0.875,1.0,0.25,0.75,1.0,-0.10039467157670989,-0.9141800021848075,0.375,0.0,-0.125,0.0,-0.375,-0.125
303,Q4_CPRC,0.0739440207035031,0.006858673251940988,0.75,0.25,0.875,1.0,0.25,0.875,1.0,-0.10170758547136317,-0.9093310984928271,0.375,0.0,-0.125,0.0,-0.375,0.0
303,Q6_NS_SETRANK_PROXY,0.07705565684856272,0.0107994967559742,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.09859594932630356,-0.8572349969555186,0.375,0.25,-0.125,0.0,-0.125,0.0
304,baseline_first,0.12446244765613043,0.05419336003699173,0.375,0.0,0.875,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Q1_UQ_PQR,0.0657030854308794,0.015670095699158275,0.875,0.25,0.625,1.0,0.375,1.0,1.0,-0.058759362225251036,-0.710848419650266,0.5,0.25,-0.25,0.0,0.0,0.25
304,Q2_RFR,0.0707933046572082,0.006135211790081637,0.75,0.125,0.875,1.0,0.25,0.625,1.0,-0.053669142998922226,-0.8867903413648126,0.375,0.125,0.0,0.0,-0.125,-0.125
304,Q4_CPRC,0.0657030854308794,0.015670095699158275,0.875,0.25,0.625,1.0,0.375,1.0,1.0,-0.058759362225251036,-0.710848419650266,0.5,0.25,-0.25,0.0,0.0,0.25
304,Q6_NS_SETRANK_PROXY,0.07754778038156236,0.021410547158677025,0.875,0.375,0.75,1.0,0.5,1.0,1.0,-0.04691466727456807,-0.6049230543361319,0.5,0.375,-0.125,0.0,0.125,0.25
305,baseline_first,0.13751245409094365,0.06359030409846783,0.5,0.375,0.875,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Q1_UQ_PQR,0.06434926304565831,0.011863990835238987,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.07316319104528533,-0.8134308208863426,0.375,0.0,0.0,0.0,-0.375,-0.125
305,Q2_RFR,0.054497554543870924,0.010481141629861112,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.08301489954707272,-0.8351770481608115,0.375,-0.125,0.0,0.0,-0.5,-0.25
305,Q4_CPRC,0.06434926304565831,0.011863990835238987,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.07316319104528533,-0.8134308208863426,0.375,0.0,0.0,0.0,-0.375,-0.125
305,Q6_NS_SETRANK_PROXY,0.08214566704595502,0.013368564428092637,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.055366787044988625,-0.7897703963265881,0.375,0.25,0.0,0.0,-0.125,-0.125
306,baseline_first,0.2006044507815474,0.056347294948829764,0.125,0.0,0.875,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Q1_UQ_PQR,0.10025132673609369,0.04760018675013742,0.625,0.375,1.0,1.0,0.5,0.875,1.0,-0.10035312404545371,-0.15523563654006445,0.5,0.375,0.125,0.0,-0.125,0.0
306,Q2_RFR,0.09119695951075499,0.039734643977880985,0.625,0.25,1.0,1.0,0.375,0.75,1.0,-0.10940749127079241,-0.2948260601690835,0.5,0.25,0.125,0.0,-0.25,-0.125
306,Q4_CPRC,0.10025132673609369,0.04760018675013742,0.625,0.375,1.0,1.0,0.5,0.875,1.0,-0.10035312404545371,-0.15523563654006445,0.5,0.375,0.125,0.0,-0.125,0.0
306,Q6_NS_SETRANK_PROXY,0.09431256206024682,0.04591394400395389,0.625,0.375,1.0,1.0,0.5,0.875,1.0,-0.10629188872130058,-0.18516152291517507,0.5,0.375,0.125,0.0,-0.125,0.0
307,baseline_first,0.14246790265770132,0.12698493500072347,0.25,0.25,0.875,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Q1_UQ_PQR,0.07906023537916781,0.021902261020449974,0.875,0.25,1.0,1.0,0.375,0.875,1.0,-0.0634076672785335,-0.8275207919716997,0.625,0.0,0.125,0.0,-0.375,-0.125
307,Q2_RFR,0.08066750366876382,0.020153560173608476,0.75,0.125,1.0,1.0,0.25,0.75,1.0,-0.061800398988937494,-0.8412917235143393,0.5,-0.125,0.125,0.0,-0.5,-0.25
307,Q4_CPRC,0.07906023537916781,0.021902261020449974,0.875,0.25,1.0,1.0,0.375,0.875,1.0,-0.0634076672785335,-0.8275207919716997,0.625,0.0,0.125,0.0,-0.375,-0.125
307,Q6_NS_SETRANK_PROXY,0.11010618210309628,0.02783437832245609,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.03236172055460504,-0.780805665472857,0.5,0.25,0.0,0.0,-0.125,0.0
308,baseline_first,0.11641468667555452,0.06533346106297544,0.5,0.125,0.625,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Q1_UQ_PQR,0.06942560022144348,0.04015245793275509,0.75,0.25,1.0,1.0,0.375,0.875,1.0,-0.04698908645411104,-0.38542276378023477,0.25,0.125,0.375,0.0,-0.125,0.125
308,Q2_RFR,0.10189311967285561,0.04420787057863407,0.625,0.0,1.0,1.0,0.25,0.75,1.0,-0.01452156700269891,-0.32335024259587664,0.125,-0.125,0.375,0.0,-0.25,0.0
308,Q4_CPRC,0.06942560022144348,0.04015245793275509,0.75,0.25,1.0,1.0,0.375,0.875,1.0,-0.04698908645411104,-0.38542276378023477,0.25,0.125,0.375,0.0,-0.125,0.125
308,Q6_NS_SETRANK_PROXY,0.08780470213389721,0.04662845983522613,0.75,0.5,1.0,1.0,0.625,0.875,1.0,-0.028609984541657307,-0.28630047946976833,0.25,0.375,0.375,0.0,0.125,0.125
309,baseline_first,0.07543851852422907,0.0055943967403014865,0.75,0.25,0.875,1.0,0.25,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Q1_UQ_PQR,0.06700553053376188,0.0055302658813061,0.75,0.25,0.875,1.0,0.25,0.875,1.0,-0.008432987990467197,-0.011463409188231966,0.0,0.0,0.0,0.0,0.0,0.0
309,Q2_RFR,0.06390602913640284,0.0038266180213419876,0.75,0.25,1.0,1.0,0.25,0.75,1.0,-0.011532489387826236,-0.31599094612375167,0.0,0.0,0.125,0.0,0.0,-0.125
309,Q4_CPRC,0.06700553053376188,0.0055302658813061,0.75,0.25,0.875,1.0,0.25,0.875,1.0,-0.008432987990467197,-0.011463409188231966,0.0,0.0,0.0,0.0,0.0,0.0
309,Q6_NS_SETRANK_PROXY,0.0678578274968937,0.010530870362247098,0.75,0.5,1.0,1.0,0.5,0.875,1.0,-0.007580691027335371,0.8823960564655235,0.0,0.25,0.125,0.0,0.25,0.0
310,baseline_first,0.16591546762975162,0.06481274119938478,0.25,0.0,0.75,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Q1_UQ_PQR,0.10953709116355256,0.016109116555970925,0.75,0.25,1.0,1.0,0.375,0.875,1.0,-0.05637837646619906,-0.7514513927683738,0.5,0.25,0.25,0.0,0.0,0.125
310,Q2_RFR,0.07621710578540616,0.010584565200070374,0.625,0.125,1.0,1.0,0.125,0.625,1.0,-0.08969836184434546,-0.8366900550077205,0.375,0.125,0.25,0.0,-0.25,-0.125
310,Q4_CPRC,0.10953709116355256,0.016109116555970925,0.75,0.25,1.0,1.0,0.375,0.875,1.0,-0.05637837646619906,-0.7514513927683738,0.5,0.25,0.25,0.0,0.0,0.125
310,Q6_NS_SETRANK_PROXY,0.0988530573521573,0.016306524862004363,0.75,0.375,1.0,1.0,0.5,0.875,1.0,-0.06706241027759433,-0.7484055671732774,0.5,0.375,0.25,0.0,0.125,0.125
311,baseline_first,0.19792326370489338,0.07317426328794392,0.375,0.125,0.875,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Q1_UQ_PQR,0.07051013075231058,0.0070222084789144,0.875,0.375,0.875,1.0,0.375,1.0,1.0,-0.1274131329525828,-0.9040344492259293,0.5,0.25,0.0,0.0,-0.375,0.0
311,Q2_RFR,0.06103873594523454,0.004485929391823988,0.875,0.25,0.875,1.0,0.25,0.875,1.0,-0.13688452775965884,-0.9386952571811805,0.5,0.125,0.0,0.0,-0.5,-0.125
311,Q4_CPRC,0.07051013075231058,0.0070222084789144,0.875,0.375,0.875,1.0,0.375,1.0,1.0,-0.1274131329525828,-0.9040344492259293,0.5,0.25,0.0,0.0,-0.375,0.0
311,Q6_NS_SETRANK_PROXY,0.08676467163482135,0.010495002526515963,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.11115859207007203,-0.856575221191942,0.375,0.375,0.0,0.0,-0.25,-0.125
312,baseline_first,0.17331568411810624,0.11298416508296226,0.25,0.0,0.625,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Q1_UQ_PQR,0.06486598539456452,0.008244049993851225,1.0,0.375,0.875,1.0,0.375,1.0,1.0,-0.10844969872354172,-0.9270335804331716,0.75,0.375,0.25,0.0,-0.125,0.125
312,Q2_RFR,0.06816648127352518,0.004975122651457175,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.10514920284458107,-0.9559661953707935,0.625,0.25,0.25,0.0,-0.25,-0.125
312,Q4_CPRC,0.06486598539456452,0.008244049993851225,1.0,0.375,0.875,1.0,0.375,1.0,1.0,-0.10844969872354172,-0.9270335804331716,0.75,0.375,0.25,0.0,-0.125,0.125
312,Q6_NS_SETRANK_PROXY,0.06562004126689776,0.019192916352847138,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.10769564285120849,-0.8301273781263585,0.625,0.5,0.25,0.0,0.125,0.125
313,baseline_first,0.17378218982443977,0.043513969430877736,0.375,0.25,0.875,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Q1_UQ_PQR,0.06059845021351659,0.0055596084449366125,0.875,0.25,0.75,1.0,0.25,0.875,1.0,-0.11318373961092318,-0.8722339396370609,0.5,0.0,-0.125,0.0,-0.375,0.0
313,Q2_RFR,0.05601400238667151,0.006503365412924712,1.0,0.25,0.875,1.0,0.25,0.875,1.0,-0.11776818743776826,-0.8505453421514358,0.625,0.0,0.0,0.0,-0.375,0.0
313,Q4_CPRC,0.05013919891602755,0.0055676247108516,1.0,0.25,0.75,1.0,0.25,0.875,1.0,-0.12364299090841221,-0.8720497168226444,0.625,0.0,-0.125,0.0,-0.375,0.0
313,Q6_NS_SETRANK_PROXY,0.07524572280643135,0.010781103339379676,0.875,0.5,0.75,1.0,0.5,0.875,1.0,-0.09853646701800842,-0.7522381092695867,0.5,0.25,-0.125,0.0,-0.125,0.0
314,baseline_first,0.12203593419311673,0.032583824002744614,0.625,0.375,0.75,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Q1_UQ_PQR,0.10167372147338458,0.0298066552432538,0.75,0.5,1.0,1.0,0.625,1.0,1.0,-0.020362212719732153,-0.08523151730922951,0.125,0.125,0.25,0.0,0.0,0.125
314,Q2_RFR,0.06813731870419433,0.008111172816120626,0.875,0.375,1.0,1.0,0.5,0.75,1.0,-0.0538986154889224,-0.7510674985404597,0.25,0.0,0.25,0.0,-0.125,-0.125
314,Q4_CPRC,0.10635246124765915,0.030403508513077823,0.75,0.375,0.875,1.0,0.5,1.0,1.0,-0.015683472945457577,-0.06691404573886539,0.125,0.0,0.125,0.0,-0.125,0.125
314,Q6_NS_SETRANK_PROXY,0.11273911852232751,0.02977380564204754,0.625,0.5,1.0,1.0,0.625,0.875,1.0,-0.009296815670789216,-0.08623967403151878,0.0,0.125,0.25,0.0,0.0,0.0
315,baseline_first,0.1481454803953579,0.03159578508020005,0.375,0.125,0.875,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Q1_UQ_PQR,0.0977922741089636,0.0066487217608024,0.625,0.125,0.875,1.0,0.25,0.75,1.0,-0.05035320628639431,-0.7895693446475265,0.25,0.0,0.0,0.0,-0.125,0.0
315,Q2_RFR,0.09020031600264286,0.005997426656235387,0.625,0.125,1.0,1.0,0.25,0.625,1.0,-0.05794516439271505,-0.8101826987045256,0.25,0.0,0.125,0.0,-0.125,-0.125
315,Q4_CPRC,0.0977922741089636,0.0066487217608024,0.625,0.125,0.875,1.0,0.25,0.75,1.0,-0.05035320628639431,-0.7895693446475265,0.25,0.0,0.0,0.0,-0.125,0.0
315,Q6_NS_SETRANK_PROXY,0.08029069604425462,0.0517850496958647,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.06785478435110329,0.6389860091913506,0.25,0.25,0.0,0.0,0.125,0.125
316,baseline_first,0.15027330767189281,0.02085880457705095,0.5,0.25,0.875,1.0,0.625,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Q1_UQ_PQR,0.10350706461644472,0.02505803516069224,0.75,0.375,1.0,1.0,0.625,0.875,1.0,-0.04676624305544809,0.20131693396568484,0.25,0.125,0.125,0.0,0.0,0.125
316,Q2_RFR,0.11191012936025321,0.022950398249649513,0.625,0.125,1.0,1.0,0.375,0.625,1.0,-0.0383631783116396,0.10027389944003562,0.125,-0.125,0.125,0.0,-0.25,-0.125
316,Q4_CPRC,0.10350706461644472,0.02505803516069224,0.75,0.375,1.0,1.0,0.625,0.875,1.0,-0.04676624305544809,0.20131693396568484,0.25,0.125,0.125,0.0,0.0,0.125
316,Q6_NS_SETRANK_PROXY,0.09351057348150123,0.07201854660989801,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.05676273419039159,2.452668936221469,0.25,0.25,0.0,0.0,0.125,0.25
317,baseline_first,0.15320926474897942,0.06543462285756158,0.25,0.125,0.875,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Q1_UQ_PQR,0.11449439774690169,0.020637446300253298,0.625,0.375,0.75,1.0,0.625,1.0,1.0,-0.03871486700207773,-0.6846096852246402,0.375,0.25,-0.125,0.0,0.0,0.125
317,Q2_RFR,0.1068075586808965,0.009800425866788738,0.5,0.0,1.0,1.0,0.25,0.625,1.0,-0.046401706068082915,-0.8502256842203805,0.25,-0.125,0.125,0.0,-0.375,-0.25
