method,seed,split,input_path,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_validity,novel,novel_unique,unique,converged,num_atoms,volume_ang3,volume_per_atom,mass_density_amu_ang3,minimum_distance_angstrom,atomic_number_mean,atomic_number_std,atomic_number_min,atomic_number_max,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_condition,chgnet_energy_per_atom_ev,chgnet_force_rms_ev_ang,chgnet_max_force_ev_ang,chgnet_force_mean_ev_ang,chgnet_stress_rms_gpa,chgnet_stress_max_abs_gpa,chgnet_mag_density,chgnet_magmom_abs_mean,chgnet_magmom_abs_max,element_fraction_z001,element_fraction_z002,element_fraction_z003,element_fraction_z004,element_fraction_z005,element_fraction_z006,element_fraction_z007,element_fraction_z008,element_fraction_z009,element_fraction_z010,element_fraction_z011,element_fraction_z012,element_fraction_z013,element_fraction_z014,element_fraction_z015,element_fraction_z016,element_fraction_z017,element_fraction_z018,element_fraction_z019,element_fraction_z020,element_fraction_z021,element_fraction_z022,element_fraction_z023,element_fraction_z024,element_fraction_z025,element_fraction_z026,element_fraction_z027,element_fraction_z028,element_fraction_z029,element_fraction_z030,element_fraction_z031,element_fraction_z032,element_fraction_z033,element_fraction_z034,element_fraction_z035,element_fraction_z036,element_fraction_z037,element_fraction_z038,element_fraction_z039,element_fraction_z040,element_fraction_z041,element_fraction_z042,element_fraction_z043,element_fraction_z044,element_fraction_z045,element_fraction_z046,element_fraction_z047,element_fraction_z048,element_fraction_z049,element_fraction_z050,element_fraction_z051,element_fraction_z052,element_fraction_z053,element_fraction_z054,element_fraction_z055,element_fraction_z056,element_fraction_z057,element_fraction_z058,element_fraction_z059,element_fraction_z060,element_fraction_z061,element_fraction_z062,element_fraction_z063,element_fraction_z064,element_fraction_z065,element_fraction_z066,element_fraction_z067,element_fraction_z068,element_fraction_z069,element_fraction_z070,element_fraction_z071,element_fraction_z072,element_fraction_z073,element_fraction_z074,element_fraction_z075,element_fraction_z076,element_fraction_z077,element_fraction_z078,element_fraction_z079,element_fraction_z080,element_fraction_z081,element_fraction_z082,element_fraction_z083,element_fraction_z084,element_fraction_z085,element_fraction_z086,element_fraction_z087,element_fraction_z088,element_fraction_z089,element_fraction_z090,element_fraction_z091,element_fraction_z092,element_fraction_z093,element_fraction_z094
C0,20236,test,/data/dxl/results/formal_256/generation/C0/20236/generated_crystals.extxyz,0.1726932222995767,0.0567716749689911,False,False,True,True,False,False,False,True,10.0,108.44593442967259,10.844593442967259,2.9115538324284724,1.9607842383870338,14.8,8.328265125462805,8.0,25.0,5.127588130317479,5.131474108035492,5.605423450469971,62.7506948451084,62.71786254693188,60.05717903943707,2.0333725531910436,-8.581781387329102,0.03490629984776685,0.07673060088935392,0.05620888451192115,0.11922201952771622,0.3002028465270996,0.15115511540057544,1.63921577334404,4.536906719207764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20236,test,/data/dxl/results/formal_256/generation/G3/20236/generated_crystals.extxyz,0.2514694684254213,0.0122619048000318,False,False,True,True,True,True,True,True,10.0,127.0833602684729,12.70833602684729,3.5060065067427577,1.9364838725078146,19.8,19.661129163911212,8.0,74.0,5.5918966334762334,5.150488857689387,5.094851016998291,76.52609610590697,84.0785151927174,62.946221526177986,1.7316293864066141,-8.905619621276855,0.10189066091898068,0.2996088765450485,0.14970230848412933,0.2620635697244346,0.5310630202293396,0.10343981301474707,1.3145479023456574,4.615268230438232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20237,test,/data/dxl/results/formal_256/generation/A0/20237/generated_crystals.extxyz,0.1900754281982237,0.0003070619948223,False,False,True,True,True,True,True,True,4.0,47.531713213549125,11.882928303387281,5.023635460544143,2.4755455450288384,27.5,1.5,26.0,29.0,2.4942059724578636,4.566875849173417,4.567870616912842,113.84780473683453,91.49899679106369,91.57068627387318,2.175256862165621,-6.0781402587890625,0.01895825730176398,0.040260283736645246,0.032146088797833046,0.5992112139409181,1.1327229738235474,0.11321575577521155,1.3453347086906433,2.612729072570801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20237,test,/data/dxl/results/formal_256/generation/C0/20237/generated_crystals.extxyz,0.0180017183371781,0.0014639458506966,False,True,True,True,False,False,False,True,4.0,45.12884474116682,11.282211185291706,5.0182581738772996,2.439332878901304,26.25,0.4330127018922193,26.0,27.0,3.9910479594596064,3.9924880678664367,3.9943289756774902,60.09988738410807,60.1348295283971,60.130123186524116,1.9949293518083253,-8.038683891296387,0.007339820038515464,0.017677863983632323,0.011177483701181335,1.3477434059565512,2.440436840057373,0.1988974361330309,2.244002878665924,2.5993785858154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20237,test,/data/dxl/results/formal_256/generation/G3/20237/generated_crystals.extxyz,0.0210229327669146,0.0005176059533706,False,True,True,True,False,False,True,True,4.0,44.938476353723196,11.234619088430799,4.353062584058721,2.441391549069074,23.0,5.196152422706632,14.0,26.0,3.9932073805243675,3.993133186165018,3.993788242340088,59.901169244210514,59.90972966337801,59.9191811077388,2.0043222584555753,-7.906533241271973,0.0016095357836983881,0.004008906689173006,0.0025533683700694506,1.7770064391536815,3.2033228874206543,0.13586129004766853,1.5263498425483704,2.4222474098205566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20238,test,/data/dxl/results/formal_256/generation/A0/20238/generated_crystals.extxyz,0.0323156322001345,0.0306000999989857,True,True,False,True,True,True,True,True,12.0,310.1559796551205,25.84633163792671,3.346716065749285,2.7753418717603724,36.666666666666664,26.587382136812355,3.0,63.0,4.742485552471205,7.403380781204382,8.840511322021484,92.24443010990092,89.99363676851424,90.02134001635534,1.8674233494220913,-7.641870498657227,0.05178779803765,0.1506954578792869,0.07997749739238225,0.26997827483146186,0.4968395531177521,0.13275075318821977,3.4311199920872846,6.8628106117248535,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20238,test,/data/dxl/results/formal_256/generation/C0/20238/generated_crystals.extxyz,0.030575518926442,0.0039171728421053,False,True,False,True,False,False,True,True,12.0,248.52699147721458,20.710582623101214,3.596200133786841,2.2774142685144234,32.666666666666664,22.012622641465406,14.0,63.0,5.949196656861862,5.949996409873114,8.129002571105957,109.9665517558585,109.94896163661686,93.984502818657,1.9344962935054713,-7.7187018394470215,0.12210115252135423,0.31240690438103363,0.16176166261396785,0.8497731837930208,1.7924782037734985,0.10986396850186375,2.2753467969596386,6.810815334320068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20238,test,/data/dxl/results/formal_256/generation/G3/20238/generated_crystals.extxyz,0.2716154941670137,0.0022351632722903,False,False,True,True,True,True,True,True,12.0,247.83696675522899,20.65308056293575,3.807244788191357,2.3429357353716673,34.333333333333336,20.8539897594894,14.0,63.0,5.975469212769408,5.974683533245839,7.556248188018799,89.91582725468498,113.26200731901261,90.26741807749681,1.619926508393423,-8.191566467285156,0.04301361155367731,0.1327392577751719,0.06590381443053807,1.2684601114852438,2.6658177375793457,0.14075780237613975,2.907082232336203,6.80073356628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20239,test,/data/dxl/results/formal_256/generation/A0/20239/generated_crystals.extxyz,0.1159829179236791,0.0489110103883739,False,False,True,True,True,True,True,True,10.0,177.0074427628179,17.70074427628179,3.386596703417947,2.1972643314116747,25.4,25.052744360648397,9.0,64.0,4.398524605339751,6.692571520065662,6.710011959075928,65.83748427187294,80.95866857103042,80.8841791917707,1.8695303126030096,-9.287590026855469,0.0926697620366308,0.20266410366650336,0.14618276687498183,1.4677559963718072,2.7206315994262695,0.11728898962338344,2.076102411746979,6.958788871765137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20239,test,/data/dxl/results/formal_256/generation/C0/20239/generated_crystals.extxyz,0.0413074649935474,0.0018994805286405,True,True,True,True,True,True,True,True,10.0,283.21404801015206,28.321404801015206,4.245213146901889,2.568914169724442,50.6,15.186836405255704,32.0,63.0,4.527234089873542,7.907435144126926,7.911276817321777,90.0755785514987,90.00424405211368,89.99898480627697,1.7482889431994852,-8.633403778076172,0.023399327411391616,0.06322663293411768,0.03515089384599407,0.5872207334442281,1.1345523595809937,0.14578173604489023,4.128743559122086,6.876703262329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20239,test,/data/dxl/results/formal_256/generation/G3/20239/generated_crystals.extxyz,0.2197851383333908,0.0264520440994432,False,False,True,True,True,True,True,True,10.0,272.82400609770804,27.282400609770804,4.40688492628252,3.101292277004109,50.6,15.186836405255704,32.0,63.0,6.543759309964065,6.264838847003861,8.45549488067627,78.57946168484648,67.39438461999737,58.49151273373591,2.215538202754556,-8.515241622924805,0.07922909710392792,0.23111091155498253,0.12700814806488459,0.49113060768287314,1.1110175848007202,0.15050952220945193,4.106261080503463,6.854279041290283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20240,test,/data/dxl/results/formal_256/generation/A0/20240/generated_crystals.extxyz,0.0129525660187859,0.1092011078654915,True,True,False,True,True,True,True,True,10.0,348.0948108425193,34.80948108425193,3.5637231161059097,2.8334600582280167,52.0,18.957847979135185,15.0,63.0,3.978166355048884,9.636903895001694,9.318681716918945,103.00002453333387,89.94030664771722,89.89057603388338,2.6397660251244686,-9.144973754882812,0.09619124545361056,0.24302968333834268,0.16074164385952164,0.23378154483483848,0.6706868410110474,0.13964391195533318,4.860932111740112,6.99984884262085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20240,test,/data/dxl/results/formal_256/generation/C0/20240/generated_crystals.extxyz,0.2019314913539371,0.0161457644046659,False,False,True,True,True,False,False,True,10.0,136.94085996439205,13.694085996439204,3.7227609650805458,1.9197751704132577,22.4,21.341040274550814,8.0,63.0,5.175646709746602,6.082768586018578,5.5517578125,72.30917711173679,68.94293728232053,58.032219372961166,2.0200854614779886,-9.409747123718262,0.0923719146294992,0.23800784175063705,0.1472137901019534,0.9178046804202751,1.898306131362915,0.15228754868922462,2.0854387879371643,6.36858606338501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20240,test,/data/dxl/results/formal_256/generation/G3/20240/generated_crystals.extxyz,-0.0065501814093913,0.0244346991748348,True,True,True,True,True,True,True,True,10.0,168.8452182630121,16.88452182630121,4.837898333179766,2.4239586522294205,34.4,28.650305408494336,1.0,63.0,5.095685425564239,6.296203329874595,6.293161869049072,80.63796335616324,66.12466589896866,66.13646170886845,1.942621279453648,-9.803938865661621,0.08406030371329175,0.19251803152069208,0.13061951173308906,0.1506728058807211,0.34960615634918213,0.20017503452642418,3.3798597395420074,6.735697269439697,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20241,test,/data/dxl/results/formal_256/generation/A0/20241/generated_crystals.extxyz,0.1784672430956053,0.3021179655831135,False,False,False,True,True,True,True,True,16.0,188.61251231242866,11.788282019526791,2.6742829190699577,1.7913168336077645,14.75,8.821139382188676,8.0,31.0,3.059319304571499,8.575111004530992,7.358338832855225,102.28618234320471,89.68074579659142,89.80629836529019,2.9310012187847105,-7.959131240844727,0.2397021932751429,0.9644173547631243,0.35048891688861605,2.492500002865106,6.049209117889404,0.10957314733329922,1.2916791625320911,4.152934551239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20241,test,/data/dxl/results/formal_256/generation/C0/20241/generated_crystals.extxyz,0.239473571264531,0.089226641464279,False,False,False,True,True,True,True,True,16.0,180.6453988564886,11.290337428530538,2.726987071253078,1.9016357890034474,14.4375,8.185114156198434,8.0,25.0,3.059879080950046,5.683112360608542,10.780384063720703,91.10799573294322,89.71028636412707,105.46529819512936,3.7064767493732513,-8.271159172058105,0.1320826880611298,0.3678704754634736,0.2014121824367034,1.175573743018223,2.7323031425476074,0.13685275281039966,1.5451137572526932,3.98345947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20241,test,/data/dxl/results/formal_256/generation/G3/20241/generated_crystals.extxyz,0.2464086286351516,0.3497061604150118,False,False,True,True,True,True,True,True,16.0,182.974081850645,11.435880115665313,3.156650461957019,1.8016250823035942,16.4375,14.482613498605836,3.0,63.0,3.3581297405990216,6.6748895792892995,8.765340805053711,105.20193399970604,90.0012797499493,104.64920767319302,2.848337541144396,-8.499713897705078,0.20562688404048704,0.7886098213036971,0.30577866456453673,1.1354346821131662,2.859802722930908,0.15204689646662387,1.7387900799512863,6.394144535064697,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20242,test,/data/dxl/results/formal_256/generation/A0/20242/generated_crystals.extxyz,0.3280190907951716,0.0875077768326968,False,False,True,True,True,True,True,True,18.0,202.282978504733,11.237943250262944,3.2156877103961574,1.866910984716361,17.11111111111111,9.140197474701694,8.0,28.0,3.1489909330657255,3.148908290799237,23.622695922851562,85.99199265151046,86.13770853407033,60.0314543385242,10.605010478968753,-7.8754801750183105,0.09051053201764808,0.36290395574772655,0.1299047230913705,0.4122744016392348,0.8600608706474304,0.15942218275668282,1.7915774426526494,4.741374492645264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20242,test,/data/dxl/results/formal_256/generation/C0/20242/generated_crystals.extxyz,0.1712847240146491,0.0238841059787951,False,False,True,True,False,False,False,True,18.0,222.12293568580355,12.340163093655754,2.456349172675154,1.9088220937162859,14.11111111111111,7.7092216705340695,8.0,25.0,4.8015994760477545,5.79884774624891,7.9900360107421875,86.82761868467826,89.82135891100239,89.51757942516863,1.667047260377519,-7.512121677398682,0.07149500742398208,0.23515893096492282,0.11121667188483889,0.4495979455568407,0.8169922232627869,0.1192176549752955,1.4711653060383267,4.5969085693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
