trial,baseline_energy_above_hull_per_atom,baseline_rmsd_from_relaxation,baseline_stable,baseline_novel_unique_stable,baseline_comp_validity,baseline_structure_validity,baseline_novel,baseline_unique,baseline_converged,selected_energy_above_hull_per_atom,selected_rmsd_from_relaxation,selected_stable,selected_novel_unique_stable,selected_comp_validity,selected_structure_validity,selected_novel,selected_unique,selected_converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
627,0.1631236633359404,0.03184330735434672,0.375,0.25,0.75,1.0,0.625,0.75,1.0,0.09487636921578355,0.0470598693586792,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.06824729412015684,0.47785746106725835,0.375,0.25,0.125,0.0,0.0,0.125
628,0.10883393598217081,0.04142188674902379,0.5,0.25,0.875,1.0,0.375,0.75,1.0,0.08213498356090695,0.012250908157723487,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.026698952421263855,-0.7042407017345194,0.25,0.25,0.0,0.0,0.125,0.125
629,0.19540576356657308,0.06626951619359989,0.125,0.125,1.0,1.0,0.625,0.75,1.0,0.11879990580294617,0.04493597137088464,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.07660585776362691,-0.32192093813377765,0.5,0.375,0.0,0.0,0.125,0.125
630,0.11851016683015689,0.021343099735514313,0.625,0.125,1.0,1.0,0.25,1.0,1.0,0.11894947498123304,0.050761011199559246,0.625,0.375,0.875,1.0,0.625,0.875,1.0,0.00043930815107615095,1.3783335986147485,0.0,0.25,-0.125,0.0,0.375,-0.125
631,0.22192161656088624,0.08021859464356357,0.25,0.25,1.0,1.0,1.0,0.875,1.0,0.11361807454499724,0.02331130056139535,0.625,0.5,1.0,1.0,0.625,0.75,1.0,-0.108303542015889,-0.7094027804279694,0.375,0.25,0.0,0.0,-0.375,-0.125
632,0.1464307729152274,0.019455502319235575,0.375,0.25,1.0,1.0,0.5,0.75,1.0,0.07879046462807222,0.046390241853695904,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.06764030828715518,1.3844278648015202,0.5,0.25,-0.125,0.0,0.125,0.25
633,0.20383737075134717,0.0491252362872332,0.0,0.0,1.0,1.0,0.625,0.75,1.0,0.14645217668382143,0.018783063162815774,0.5,0.375,1.0,1.0,0.75,0.75,1.0,-0.057385194067525735,-0.6176494082798505,0.5,0.375,0.0,0.0,0.125,0.0
634,0.1478006376668219,0.029996997986715367,0.375,0.125,0.875,1.0,0.625,0.75,1.0,0.1446008889915656,0.06965419741237903,0.625,0.5,1.0,1.0,0.875,1.0,1.0,-0.0031997486752562976,1.322038940137492,0.25,0.375,0.125,0.0,0.25,0.25
635,0.1268718198661114,0.0827200442758919,0.25,0.0,0.875,1.0,0.375,0.75,1.0,0.06619450853521444,0.010990181681308,0.875,0.5,0.75,1.0,0.5,1.0,1.0,-0.06067731133089696,-0.8671400411168421,0.625,0.5,-0.125,0.0,0.125,0.25
636,0.16802997863439015,0.07253998592919517,0.375,0.25,0.75,1.0,0.75,0.875,1.0,0.13032294081879764,0.056758563435907065,0.5,0.5,1.0,1.0,0.75,0.75,1.0,-0.03770703781559251,-0.2175548049966819,0.125,0.25,0.25,0.0,0.0,-0.125
637,0.10776152552548499,0.03894280128973867,0.625,0.125,0.875,1.0,0.375,1.0,1.0,0.1216947444375684,0.04882964298158003,0.5,0.25,0.875,1.0,0.5,0.75,1.0,0.01393321891208342,0.2538811118974771,-0.125,0.125,0.0,0.0,0.125,-0.25
638,0.10039300044396846,0.02300505595765344,0.75,0.25,0.75,1.0,0.375,0.875,1.0,0.10066647149630388,0.04728333665210329,0.625,0.5,0.875,1.0,0.625,0.875,1.0,0.000273471052335425,1.055345430984393,-0.125,0.25,0.125,0.0,0.25,0.0
639,0.1413387563913281,0.024928196087109715,0.625,0.25,0.875,1.0,0.5,0.75,1.0,0.08919816573472257,0.04692600140771371,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.05214059065660552,0.8824467379723071,0.25,0.375,0.0,0.0,0.25,0.25
640,0.15227702887692124,0.04641692768745199,0.25,0.0,0.875,1.0,0.375,0.75,1.0,0.1337103491011496,0.05322222943261314,0.625,0.5,1.0,1.0,0.75,1.0,1.0,-0.018566679775771644,0.14661249859069958,0.375,0.5,0.125,0.0,0.375,0.25
641,0.099848531491942,0.09823485509588703,0.5,0.0,0.5,1.0,0.375,0.875,1.0,0.10933968554247216,0.05211440762176161,0.75,0.5,0.875,1.0,0.75,1.0,1.0,0.009491154050530151,-0.4694916832636161,0.25,0.5,0.375,0.0,0.375,0.125
642,0.1950930602358132,0.05911629608665028,0.25,0.125,1.0,1.0,0.75,0.75,1.0,0.10991237957911512,0.04525064101072572,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.08518068065669807,-0.23454877916574546,0.5,0.375,-0.125,0.0,0.0,0.25
643,0.12224431181554903,0.029666667372149992,0.5,0.25,0.875,1.0,0.5,0.875,1.0,0.1171605770898235,0.01725452624729705,0.625,0.375,0.875,1.0,0.625,0.75,1.0,-0.005083734725725528,-0.4183867695400467,0.125,0.125,0.0,0.0,0.125,-0.125
644,0.14745129236634477,0.06441389747039647,0.5,0.25,1.0,1.0,0.625,0.875,1.0,0.09841202678815117,0.014027810842668537,0.75,0.5,0.875,1.0,0.5,1.0,1.0,-0.0490392655781936,-0.782223846195373,0.25,0.25,-0.125,0.0,-0.125,0.125
645,0.1446715259043237,0.020390316497213262,0.5,0.375,1.0,1.0,0.75,0.875,1.0,0.11940863411708108,0.044613909606679394,0.5,0.375,1.0,1.0,0.625,0.875,1.0,-0.025262891787242614,1.187994954015391,0.0,0.0,0.0,0.0,-0.125,0.0
646,0.15830964451484464,0.022255929753058887,0.5,0.125,1.0,1.0,0.625,0.875,1.0,0.12021068540123865,0.052919204383006374,0.625,0.5,1.0,1.0,0.75,1.0,1.0,-0.03809895911360599,1.3777575221602723,0.125,0.375,0.0,0.0,0.125,0.125
647,0.12813965470561334,0.031566322779012154,0.625,0.375,1.0,1.0,0.75,1.0,1.0,0.09723258154511134,0.0474468718790767,0.75,0.625,0.875,1.0,0.75,1.0,1.0,-0.030907073160501994,0.5030851775558483,0.125,0.25,-0.125,0.0,0.0,0.0
648,0.15788541133950704,0.05784303734581274,0.375,0.25,1.0,1.0,0.625,0.75,1.0,0.10911237641009858,0.052255772531017756,0.75,0.375,0.75,1.0,0.625,1.0,1.0,-0.04877303492940846,-0.09659355855384455,0.375,0.125,-0.25,0.0,0.0,0.25
649,0.08171844175644902,0.0139337903917592,0.875,0.5,1.0,1.0,0.5,0.875,1.0,0.11697119264022256,0.05224509324752877,0.75,0.625,0.875,1.0,0.875,1.0,1.0,0.03525275088377354,2.74952484418223,-0.125,0.125,-0.125,0.0,0.375,0.125
650,0.1372316780661997,0.03550125635402025,0.5,0.125,0.875,1.0,0.375,0.625,1.0,0.1311104312594244,0.05233963598584841,0.625,0.5,0.875,1.0,0.875,0.875,1.0,-0.00612124680677531,0.4743037672784034,0.125,0.375,0.0,0.0,0.5,0.25
651,0.14862848291189268,0.07832935028092386,0.375,0.125,1.0,1.0,0.5,0.75,1.0,0.07013492366950333,0.011861592593626038,0.875,0.625,0.875,1.0,0.625,1.0,1.0,-0.07849355924238935,-0.8485677137486128,0.5,0.5,-0.125,0.0,0.125,0.25
652,0.1892147288469807,0.08266414232440505,0.25,0.125,0.875,1.0,0.75,1.0,1.0,0.11407758264132989,0.04299755005223774,0.5,0.375,1.0,1.0,0.625,0.75,1.0,-0.07513714620565082,-0.47985246270989845,0.25,0.25,0.125,0.0,-0.125,-0.25
653,0.15421771554919103,0.025648187855554866,0.5,0.0,1.0,1.0,0.375,0.75,1.0,0.10910823679383047,0.04583963373091095,0.75,0.5,0.75,1.0,0.75,1.0,1.0,-0.04510947875536056,0.7872464904370635,0.25,0.5,-0.25,0.0,0.375,0.25
654,0.17247076067688122,0.10771192983424024,0.25,0.125,0.75,1.0,0.75,1.0,1.0,0.08824859338741915,0.04810609309933114,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.08422216728946207,-0.5533819403907957,0.625,0.5,0.125,0.0,0.0,0.0
655,0.17545460958135603,0.10908958791386339,0.125,0.0,0.75,1.0,0.5,0.875,1.0,0.1416397921244737,0.049656503935719784,0.625,0.5,1.0,1.0,0.875,1.0,1.0,-0.033814817456882335,-0.5448098678773237,0.5,0.5,0.25,0.0,0.375,0.125
656,0.2275319190740671,0.05053431188073018,0.25,0.25,0.875,1.0,0.875,1.0,1.0,0.09369398017643989,0.04936023253480617,0.625,0.5,0.75,1.0,0.75,1.0,1.0,-0.13383793889762724,-0.023233310244632266,0.375,0.25,-0.125,0.0,-0.125,0.0
657,0.1290541450783394,0.0192046840189212,0.5,0.125,1.0,1.0,0.375,0.875,1.0,0.10408437742332716,0.018027231018005237,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.024969767655012243,-0.061310719809599123,0.25,0.5,0.0,0.0,0.375,0.125
658,0.17245479008555303,0.04589928247981522,0.375,0.125,0.875,1.0,0.625,0.75,1.0,0.09182791290063048,0.04735145890092554,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.08062687718492255,0.03163832510342468,0.375,0.375,-0.125,0.0,0.0,0.125
659,0.1830791621834143,0.06422951455691292,0.375,0.125,0.875,1.0,0.75,0.875,1.0,0.0992610170327128,0.04678504614717598,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.0838181451507015,-0.27159583145034716,0.25,0.25,0.0,0.0,-0.25,0.0
660,0.15948734301895356,0.10796603997118756,0.25,0.125,0.75,1.0,0.75,1.0,1.0,0.12082622357548051,0.05381589847103087,0.625,0.375,0.75,1.0,0.625,0.875,1.0,-0.03866111944347306,-0.5015479081626733,0.375,0.25,0.0,0.0,-0.125,-0.125
661,0.16593000226535765,0.060972034836568455,0.5,0.125,0.75,1.0,0.625,0.875,1.0,0.10508291739878824,0.01660059193536899,0.75,0.625,1.0,1.0,0.75,0.875,1.0,-0.06084708486656941,-0.7277343296830131,0.25,0.5,0.25,0.0,0.125,0.0
662,0.16123656919920987,0.11874613623935606,0.25,0.125,0.75,1.0,0.75,0.875,1.0,0.12570503981841702,0.05392679642746257,0.375,0.375,0.875,1.0,0.75,0.875,1.0,-0.03553152938079285,-0.5458648328669611,0.125,0.25,0.125,0.0,0.0,0.0
663,0.17310108996502616,0.06704653458193571,0.375,0.125,0.875,1.0,0.5,0.75,1.0,0.08521924635842856,0.018686383923528223,0.75,0.625,1.0,1.0,0.625,0.875,1.0,-0.08788184360659759,-0.7212923227121886,0.375,0.5,0.125,0.0,0.125,0.125
664,0.14218411329459954,0.0229830693141552,0.5,0.125,1.0,1.0,0.625,0.875,1.0,0.10835593479350698,0.011584899441013475,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.03382817850109256,-0.49593767121964116,0.125,0.25,-0.125,0.0,-0.125,0.0
665,0.11365602884138634,0.08396985609941368,0.5,0.25,0.75,1.0,0.5,0.875,1.0,0.08289818031051417,0.013548557052339701,0.875,0.5,0.875,1.0,0.5,1.0,1.0,-0.03075784853087217,-0.8386497526410039,0.375,0.25,0.125,0.0,0.0,0.125
666,0.1358932802752955,0.07107341597440443,0.375,0.125,0.75,1.0,0.5,0.875,1.0,0.0969756719141371,0.014579158452676676,0.75,0.625,1.0,1.0,0.75,0.75,1.0,-0.038917608361158415,-0.7948718483162953,0.375,0.5,0.25,0.0,0.25,-0.125
667,0.19421921340549006,0.0543537483512707,0.125,0.125,1.0,1.0,0.625,0.75,1.0,0.1425239590217337,0.06937579520474552,0.5,0.375,0.875,1.0,0.625,0.875,1.0,-0.051695254383756356,0.27637554555377086,0.375,0.25,-0.125,0.0,0.0,0.125
668,0.08203988797334558,0.01395880799845645,0.75,0.375,0.875,1.0,0.375,0.75,1.0,0.10221562420761994,0.017259903305850987,0.875,0.625,0.875,1.0,0.75,1.0,1.0,0.020175736234274363,0.23648833824203108,0.125,0.25,0.0,0.0,0.375,0.25
669,0.16537127058886586,0.039222153463173176,0.375,0.125,0.75,1.0,0.625,0.875,1.0,0.09054050660204668,0.05555199426161141,0.75,0.625,0.875,1.0,0.875,1.0,1.0,-0.07483076398681918,0.4163422799763099,0.375,0.5,0.125,0.0,0.25,0.125
670,0.07539235942135131,0.04820421158306118,0.75,0.125,0.625,1.0,0.375,0.875,1.0,0.09765374874311677,0.048533746994017475,0.75,0.5,0.875,1.0,0.625,1.0,1.0,0.022261389321765468,0.006836236920678029,0.0,0.375,0.25,0.0,0.25,0.125
671,0.1797159154286625,0.030735475733082,0.25,0.0,1.0,1.0,0.5,0.625,1.0,0.09306794800254188,0.017813533228192676,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.08664796742612062,-0.4204243531841886,0.625,0.625,0.0,0.0,0.25,0.375
672,0.10339888996887876,0.05632830994637265,0.5,0.125,0.875,1.0,0.25,1.0,1.0,0.10736948501083904,0.04189546706212959,0.75,0.375,0.875,1.0,0.625,0.875,1.0,0.003970595041960276,-0.25622715998374246,0.25,0.25,0.0,0.0,0.375,-0.125
673,0.16295715140256525,0.027700391934333626,0.375,0.125,1.0,1.0,0.5,0.875,1.0,0.09521839876738532,0.04727064313835464,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.06773875263517994,0.7064972672738397,0.5,0.5,-0.125,0.0,0.25,0.125
674,0.1872846079736523,0.1029841634476226,0.0,0.0,0.875,1.0,0.625,0.75,1.0,0.12017738981180742,0.04844515482260127,0.5,0.375,1.0,1.0,0.625,0.625,1.0,-0.06710721816184487,-0.5295863635651096,0.5,0.375,0.125,0.0,0.0,-0.125
675,0.14936868976925904,0.07206567632387831,0.5,0.125,1.0,1.0,0.5,1.0,1.0,0.09950422118090126,0.023635739704847947,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.04986446858835779,-0.6720250067643303,0.25,0.375,-0.125,0.0,0.125,-0.125
676,0.09485372837031267,0.05675850003135305,0.5,0.0,0.75,1.0,0.125,0.75,1.0,0.12952057070509942,0.055432980107514844,0.5,0.375,1.0,1.0,0.625,0.875,1.0,0.03466684233478676,-0.023353681353559308,0.0,0.375,0.25,0.0,0.5,0.125
677,0.13991905460922244,0.08962092245758439,0.375,0.125,0.75,1.0,0.625,0.75,1.0,0.11411716756805719,0.04783290909272889,0.625,0.5,0.875,1.0,0.625,1.0,1.0,-0.025801887041165247,-0.4662751980111882,0.25,0.375,0.125,0.0,0.0,0.25
678,0.20329473372952928,0.07580681350471563,0.25,0.125,1.0,1.0,0.875,0.75,1.0,0.10329789410086282,0.04731190547908065,0.625,0.5,0.875,1.0,0.625,1.0,1.0,-0.09999683962866646,-0.37588848163183153,0.375,0.375,-0.125,0.0,-0.25,0.25
679,0.13383826013683525,0.09695813405231538,0.375,0.125,0.75,1.0,0.75,0.875,1.0,0.11663538807715917,0.04454706545550559,0.5,0.25,0.875,1.0,0.5,0.875,1.0,-0.017202872059676078,-0.5405536019136932,0.125,0.125,0.125,0.0,-0.25,0.0
680,0.09665758757268311,0.01883290481021525,0.5,0.0,0.75,1.0,0.25,0.875,1.0,0.11818148448841831,0.018939611664038725,0.75,0.5,0.875,1.0,0.75,0.875,1.0,0.021523896915735197,0.005665979566019885,0.25,0.5,0.125,0.0,0.5,0.0
681,0.17119184001857543,0.037426851013693925,0.25,0.0,0.875,1.0,0.5,0.875,1.0,0.11658985126250694,0.02394753183428261,0.625,0.5,0.875,1.0,0.625,0.75,1.0,-0.05460198875606849,-0.360151036336972,0.375,0.5,0.0,0.0,0.125,-0.125
682,0.15832831484884777,0.07162612934048129,0.5,0.5,1.0,1.0,0.875,0.875,1.0,0.11682576307820376,0.05283619221896095,0.75,0.625,1.0,1.0,0.875,1.0,1.0,-0.041502551770644006,-0.26233355473113273,0.25,0.125,0.0,0.0,0.0,0.125
683,0.1213679897705122,0.07215411243911135,0.5,0.25,0.75,1.0,0.5,0.75,1.0,0.11838406373964212,0.05133403876313828,0.625,0.5,1.0,1.0,0.75,1.0,1.0,-0.002983926030870082,-0.2885500628053944,0.125,0.25,0.25,0.0,0.25,0.25
684,0.13404793099699128,0.037652151180497875,0.5,0.375,0.75,1.0,0.75,0.875,1.0,0.10164346390387577,0.01692795508895871,0.625,0.5,0.875,1.0,0.625,0.875,1.0,-0.03240446709311551,-0.5504120067985218,0.125,0.125,0.125,0.0,-0.125,0.0
685,0.12109737377966663,0.09907522971457375,0.5,0.25,0.625,1.0,0.75,1.0,1.0,0.11206339986360386,0.042821321311515684,0.625,0.375,1.0,1.0,0.625,0.75,1.0,-0.009033973916062768,-0.5677898357149429,0.125,0.125,0.375,0.0,-0.125,-0.25
686,0.13442224021911206,0.0919935352338313,0.375,0.125,0.75,1.0,0.625,0.625,1.0,0.11893605940929572,0.04633168474940075,0.625,0.375,0.875,1.0,0.625,1.0,1.0,-0.015486180809816341,-0.49635934055981434,0.25,0.25,0.125,0.0,0.0,0.375
687,0.12030461711088479,0.05436715784904055,0.375,0.125,0.875,1.0,0.375,0.875,1.0,0.06449077831175729,0.013083434108562863,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.055813838799127505,-0.759350412524944,0.625,0.5,0.0,0.0,0.25,0.125
688,0.10494717750510514,0.05578480973408797,0.5,0.125,0.875,1.0,0.5,0.875,1.0,0.10287332014991254,0.016691294150626913,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.002073857355192596,-0.7007914120315176,0.25,0.375,0.0,0.0,0.125,0.0
689,0.19096588866320482,0.047119903064362346,0.125,0.125,0.875,1.0,0.5,0.75,1.0,0.10911237641009858,0.052255772531017756,0.75,0.375,0.75,1.0,0.625,1.0,1.0,-0.08185351225310625,0.10899575620179403,0.625,0.25,-0.125,0.0,0.125,0.25
690,0.19261561699365126,0.04148144626451785,0.375,0.0,0.875,1.0,0.625,0.875,1.0,0.09389273874516521,0.04688425158439431,0.75,0.625,0.875,1.0,0.75,1.0,1.0,-0.09872287824848605,0.13024631025215427,0.375,0.625,0.0,0.0,0.125,0.125
691,0.11970213434797226,0.025461354772710214,0.375,0.25,0.875,1.0,0.5,0.875,1.0,0.1328461409878635,0.021870088345339236,0.625,0.5,0.875,1.0,0.75,1.0,1.0,0.013144006639891223,-0.14104773526113157,0.25,0.25,0.0,0.0,0.25,0.125
692,0.15862206366514048,0.05355575661590138,0.25,0.125,1.0,1.0,0.5,0.625,1.0,0.13194060444668693,0.046457153191840544,0.5,0.375,1.0,1.0,0.75,0.875,1.0,-0.02668145921845355,-0.13254603935430487,0.25,0.25,0.0,0.0,0.25,0.25
693,0.1743186231546486,0.08124005615515795,0.375,0.0,0.75,1.0,0.5,0.75,1.0,0.09106113788687539,0.018925843172406462,0.75,0.5,0.875,1.0,0.5,0.75,1.0,-0.08325748526777321,-0.7670380343378818,0.375,0.5,0.125,0.0,0.0,0.0
694,0.19789051564734272,0.041876094837683626,0.25,0.125,0.875,1.0,0.5,0.875,1.0,0.06449077831175727,0.013083434108562863,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.13339973733558547,-0.6875679511359476,0.75,0.5,0.0,0.0,0.125,0.125
695,0.13940797206905553,0.07003266517320797,0.375,0.125,0.875,1.0,0.5,0.75,1.0,0.1132990162770286,0.05735987388414757,0.625,0.375,0.75,1.0,0.75,0.875,1.0,-0.026108955792026933,-0.18095543354972243,0.25,0.25,-0.125,0.0,0.25,0.125
696,0.10825265762195031,0.029198540359138374,0.625,0.0,0.75,1.0,0.125,0.625,1.0,0.10615873587107978,0.05412180689375967,0.75,0.625,0.875,1.0,0.75,0.875,1.0,-0.002093921750870531,0.8535791936195527,0.125,0.625,0.125,0.0,0.625,0.25
697,0.15393567640525616,0.06887969792826992,0.375,0.375,0.875,1.0,0.875,0.875,1.0,0.13689143856087954,0.05301157269089553,0.625,0.5,1.0,1.0,0.875,0.875,1.0,-0.017044237844376614,-0.23037448935823113,0.25,0.125,0.125,0.0,0.0,0.0
698,0.1386313061688059,0.0337732091074167,0.375,0.25,0.875,1.0,0.625,0.75,1.0,0.08870192340458545,0.05590731527574133,0.75,0.375,0.75,1.0,0.625,1.0,1.0,-0.049929382764220445,0.6553746816870867,0.375,0.125,-0.125,0.0,0.0,0.25
699,0.13197676031037414,0.03136918496767816,0.625,0.375,1.0,1.0,0.625,0.875,1.0,0.11785033345564272,0.046116063062502065,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.014126426854731422,0.47010714846492285,0.0,0.125,0.0,0.0,0.125,0.0
700,0.12928032283559943,0.017239846804289773,0.625,0.25,0.75,1.0,0.5,0.75,1.0,0.10295442876664523,0.04869641198115937,0.75,0.375,0.75,1.0,0.625,0.875,1.0,-0.026325894068954192,1.8246429642891195,0.125,0.125,0.0,0.0,0.125,0.125
701,0.15186511081728699,0.13519288842423313,0.375,0.0,0.75,1.0,0.625,0.875,1.0,0.09991223078955544,0.01708680152408291,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.051952880027731546,-0.8736116838449017,0.5,0.5,0.0,0.0,0.0,0.125
702,0.07917747884932821,0.043386567243552936,0.75,0.125,0.75,1.0,0.375,0.875,1.0,0.13913239142809028,0.058528413020184425,0.5,0.5,1.0,1.0,0.75,0.875,1.0,0.059954912578762065,0.3489984743810657,-0.25,0.375,0.25,0.0,0.375,0.0
703,0.147539018310843,0.026290081781409763,0.5,0.125,1.0,1.0,0.375,0.75,1.0,0.09153036206120344,0.04824035802354856,0.625,0.25,0.875,1.0,0.5,0.875,1.0,-0.05600865624963958,0.8349261301142195,0.125,0.125,-0.125,0.0,0.125,0.125
704,0.12609368991775444,0.020028997865417952,0.625,0.25,0.875,1.0,0.5,1.0,1.0,0.12530904057857714,0.04998823741411695,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.0007846493391772957,1.4957932368861342,0.0,0.25,0.125,0.0,0.25,-0.125
705,0.11151240633403245,0.026159922559832113,0.625,0.25,0.875,1.0,0.375,1.0,1.0,0.12530721190576039,0.06165553700832953,0.625,0.5,1.0,1.0,0.625,0.875,1.0,0.013794805571727936,1.3568700124135695,0.0,0.25,0.125,0.0,0.25,-0.125
706,0.12123593977380694,0.07502412069828443,0.5,0.25,0.75,1.0,0.625,0.875,1.0,0.10640359502898418,0.017851351250462173,0.625,0.375,1.0,1.0,0.5,0.75,1.0,-0.014832344744822756,-0.7620585075264951,0.125,0.125,0.25,0.0,-0.125,-0.125
707,0.1840331475533021,0.03445603254265247,0.25,0.0,0.75,1.0,0.375,0.875,1.0,0.10341240238405998,0.0414805066811919,0.625,0.375,0.875,1.0,0.625,0.75,1.0,-0.08062074516924213,0.2038677590010971,0.375,0.375,0.125,0.0,0.25,-0.125
708,0.1468336237624917,0.033406056457152264,0.375,0.125,0.75,1.0,0.625,1.0,1.0,0.09799499920641383,0.019357074527834563,0.75,0.5,0.875,1.0,0.5,1.0,1.0,-0.048838624556077875,-0.42055194235025617,0.375,0.375,0.125,0.0,-0.125,0.0
709,0.14260140610344557,0.029654131343193238,0.5,0.25,0.75,1.0,0.625,1.0,1.0,0.11259713014760325,0.048039297012151885,0.625,0.375,1.0,1.0,0.625,0.875,1.0,-0.03000427595584232,0.6199866540072754,0.125,0.125,0.25,0.0,0.0,-0.125
710,0.15260444297862685,0.09186911149640092,0.375,0.25,0.875,1.0,0.75,1.0,1.0,0.1296071755876029,0.02323238498965474,0.75,0.625,0.875,1.0,0.875,1.0,1.0,-0.02299726739102395,-0.7471142954227341,0.375,0.375,0.0,0.0,0.125,0.0
711,0.19964714853620877,0.09174536332281076,0.125,0.0,1.0,1.0,0.625,0.75,1.0,0.12458823248837878,0.05175904277418888,0.625,0.375,0.875,1.0,0.625,0.875,1.0,-0.07505891604783,-0.4358402332325827,0.5,0.375,-0.125,0.0,0.0,0.125
712,0.1746478524110617,0.03672033934059042,0.375,0.125,0.75,1.0,0.5,1.0,1.0,0.11509134161799957,0.053327529123281626,0.5,0.5,1.0,1.0,0.625,0.75,1.0,-0.05955651079306214,0.4522613374744533,0.125,0.375,0.25,0.0,0.125,-0.25
713,0.15370883564571386,0.108014574666274,0.25,0.125,0.875,1.0,0.75,0.75,1.0,0.12005023770412554,0.019706939376192972,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.03365859794158832,-0.81755296044927,0.375,0.375,0.125,0.0,0.0,0.125
714,0.18965791503383583,0.0637853403706635,0.375,0.25,0.625,1.0,0.875,1.0,1.0,0.09890181180965169,0.011403792937345964,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.09075610322418415,-0.8212160839610279,0.375,0.25,0.25,0.0,-0.25,0.0
715,0.17978024822398853,0.034330091287351386,0.375,0.0,1.0,1.0,0.375,0.75,1.0,0.11498304026447442,0.04677537443298406,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.0647972079595141,0.36251820717464933,0.375,0.5,-0.125,0.0,0.375,0.25
716,0.11688054868529692,0.019098117031300526,0.5,0.25,0.875,1.0,0.5,0.5,1.0,0.12670224514208878,0.05584574408697801,0.625,0.375,0.875,1.0,0.625,0.875,1.0,0.009821696456791859,1.9241492234784507,0.125,0.125,0.0,0.0,0.125,0.375
717,0.1633211174793989,0.0704941532554301,0.5,0.25,1.0,1.0,0.75,0.875,1.0,0.09770271637127444,0.048287199602998654,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.06561840110812446,-0.31501837566537283,0.25,0.25,-0.125,0.0,-0.125,0.0
718,0.13962258210632636,0.06521936993036564,0.5,0.25,0.875,1.0,0.625,0.875,1.0,0.0866373193223315,0.048320049204204914,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.05298526278399486,-0.2591150565269803,0.375,0.25,0.0,0.0,0.0,0.125
719,0.17353897927337011,0.04344377720546735,0.5,0.25,0.75,1.0,0.625,1.0,1.0,0.14558805400349556,0.05871545732608806,0.625,0.5,1.0,1.0,0.875,1.0,1.0,-0.027950925269874555,0.3515274477261334,0.125,0.25,0.25,0.0,0.25,0.0
720,0.18735730684960414,0.0623579994776813,0.375,0.25,0.875,1.0,0.875,1.0,1.0,0.07768107278216281,0.012044207195042511,0.75,0.375,0.75,1.0,0.375,0.875,1.0,-0.10967623406744133,-0.8068538552242478,0.375,0.125,-0.125,0.0,-0.5,-0.125
721,0.13926812224044902,0.07365307788497971,0.375,0.125,0.875,1.0,0.5,0.625,1.0,0.09724683425498679,0.046608817406453916,0.75,0.375,0.875,1.0,0.5,0.875,1.0,-0.04202128798546223,-0.367184390050331,0.375,0.25,0.0,0.0,0.0,0.25
722,0.15079707459454367,0.0729375712572979,0.25,0.125,0.875,1.0,0.625,0.875,1.0,0.08323109398268044,0.013216665108983523,0.75,0.5,1.0,1.0,0.5,0.875,1.0,-0.06756598061186322,-0.8187948284929887,0.5,0.375,0.125,0.0,-0.125,0.0
723,0.10741333639107395,0.025492038434317563,0.75,0.375,0.75,1.0,0.625,0.875,1.0,0.09163351571045404,0.04818910526337655,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.015779820680619908,0.8903590384715581,0.0,0.125,0.125,0.0,0.0,0.125
724,0.16183062337067378,0.03161301934938436,0.5,0.25,0.875,1.0,0.625,1.0,1.0,0.09680411948909214,0.016593199811004815,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.06502650388158164,-0.4751149952613446,0.25,0.25,0.0,0.0,0.0,0.0
725,0.11187816014867244,0.038841105018125426,0.625,0.25,0.875,1.0,0.375,0.875,1.0,0.12561398838425103,0.0461077173248176,0.5,0.25,0.875,1.0,0.5,0.875,1.0,0.01373582823557859,0.187085622391566,-0.125,0.0,0.0,0.0,0.125,0.0
