method,seed,success,formula,num_atoms,elapsed_seconds,sampling_steps,corrector_steps_per_time,guidance_scale,target_dft_mag_density,base_checkpoint_sha256,finetuned_checkpoint_sha256,dft_verified
FT0,83117,True,Mn13C7,20,121.15248992294073,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83117,True,Mn7GeB2,20,124.22170827817172,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83118,True,Eu3Zn2O6,11,114.20270221796818,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83118,True,Mn8C3,11,116.0466244420968,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83118,True,Mn7(AlC)2,11,118.00588907697238,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83119,True,Eu3AsN,5,117.20012261695229,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83119,True,Eu2FeAs2,5,112.63632682291791,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83119,True,Eu4Co,5,116.9335540921893,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83120,True,GdCuPb,3,115.84979212284088,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83120,True,GdInCu,3,121.6883251320105,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83120,True,Gd,3,116.00837910687551,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83121,True,Eu3Mg2(NiSb2)2,11,122.54291110904887,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83121,True,Mn7C4,11,115.59460427891463,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83121,True,Eu4Tl3Pt4,11,114.08111989102326,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83122,True,Eu3FeO6,10,114.95313585898839,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83122,True,Mn3CN,10,123.25100538809784,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83122,True,Eu2Al3,10,116.06428031995893,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83123,True,Eu3H2N,6,112.40476711490192,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83123,True,MnPt2,6,112.5027838719543,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83123,True,CaEu5,6,123.05479324515909,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83124,True,EuF2,12,112.23375232797116,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83124,True,Mn2C,12,120.2716394381132,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83124,True,Eu2As,12,120.9325953151565,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83125,True,EuFeH3,5,124.2564367481973,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83125,True,EuMnPt3,5,119.77404536586255,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83125,True,Eu2Ga3,5,113.3024595240131,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83126,True,Fe3Sn,4,122.5823427469004,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83126,True,FePt,4,124.84349724184722,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83126,True,Eu3Y,4,113.92809474701062,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83127,True,Mn7O6F5,18,113.44448577100411,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83127,True,Mn13FeC4,18,121.52866430208087,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83127,True,Mn12FeC5,18,116.15763703198172,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83128,True,Ca3EuO4,8,116.62446603900753,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83128,True,Mn4AsP3,8,113.56216903915629,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83128,True,Ca3EuO4,8,114.74414556403644,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83129,True,ZnFe4O4F9,18,114.81374805304222,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83129,True,Mn11PtWC5,18,118.36285642115399,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83129,True,Mn9Fe5C4,18,113.93312593409792,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83130,True,Mn9N4,13,115.47537158802152,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83130,True,Mn9C4,13,116.9553881760221,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83130,True,Mn,13,125.37091928883456,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83131,True,Fe5Pt,6,112.62138463091105,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83131,True,Mn5As,6,114.06288057402708,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83131,True,MnFe,6,115.65406836406328,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83132,True,Fe2NiRh,4,121.06848631985486,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83132,True,MnPtAu2,4,112.1968351751566,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83132,True,Eu,4,115.85235559404828,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83133,True,Co4NiRu,6,112.68394760601223,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83133,True,Mn2C,6,119.11233531706966,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83133,True,LiEu2,6,122.6172367008403,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83134,True,Li4Mn3O7,14,115.4010497070849,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83134,True,Mn11As3,14,118.39287503389642,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83134,True,Mn11FeH2,14,117.7973793190904,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83135,True,NbV(FeCo)2,12,114.73393920995295,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83135,True,Mn2C,12,115.72398147895001,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83135,True,MnO,12,115.08063046191819,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83136,True,EuAlGeH,8,112.8821795899421,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83136,True,Mn3C,8,114.31800704682246,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83136,True,Eu3Ge2Pt3,8,115.22267163381912,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83137,True,Mn3Al(Fe2Si)4,16,123.00164378504269,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83137,True,Mn3C,16,112.69564399705268,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83137,True,Mn7Co9,16,116.44336831010878,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83138,True,Li3GdV2CrNi2O11,20,114.12625988293439,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83138,True,Mn13C7,20,122.0646802589763,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83138,True,Mn15Fe4C,20,115.87782867904752,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83139,True,Eu3Au,4,113.11600928404368,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83139,True,Eu2PAu,4,119.99820680893026,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83139,True,SrEu2Au,4,111.97724888497032,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83140,True,EuNiC2,8,115.88558244286105,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83140,True,MnAs,8,113.45512369298376,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83140,True,Fe3Ru,8,113.1020376868546,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83141,True,Li2Eu13,15,113.60673572402447,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83141,True,Mn3C2,15,117.3032711490523,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83141,True,Eu14Ni,15,123.66885112412274,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83142,True,MnCrNiRh,4,121.02414374798536,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83142,True,MnMoC2,4,114.98232855601236,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83142,True,Mn2CrNi,4,115.8813799098134,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83143,True,CaEu3Rh,5,116.03903221897781,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83143,True,Mn3AuC,5,116.26429528393783,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83143,True,Eu2PtRh2,5,113.83869751007296,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83144,True,Fe3Si,8,112.30070404196158,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83144,True,Mn7As,8,112.4779819229152,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83144,True,Mn3Ge,8,115.77247695089318,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83145,True,Eu3N2,10,121.54928772291169,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83145,True,Mn3C2,10,116.13557694898918,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83145,True,Eu2GdGe2,10,113.91579843289219,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83146,True,AlFe5,6,122.92899290286005,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83146,True,Mn5Fe,6,113.30971095501445,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83146,True,Eu2As,6,115.62705252598971,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83147,True,GdNiGe,6,121.18280778615735,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83147,True,Mn5Ni,6,112.93713743193075,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83147,True,Gd2NiGe3,6,113.07005344494246,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83148,True,Eu7O10F3,20,112.28896785411052,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83148,True,Mn7C3,20,119.04554994497448,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83148,True,Eu2MnInO6,20,123.20743519696407,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83149,True,GdNi10Pb,12,112.9489846569486,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83149,True,Mn7C5,12,113.08986516203731,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83149,True,Mn5Re,12,116.14541056798771,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83150,True,SmFe3,12,115.69180245487951,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83150,True,Mn2C,12,113.53709481609985,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83150,True,Mn7GeN4,12,119.152555631008,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83151,True,Fe3Ge,4,115.34163450100459,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83151,True,Eu2NiPt,4,114.37276221998036,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83151,True,Eu3Ni,4,121.25850066379644,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83152,True,EuCuNi,12,116.12435137294233,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83152,True,Mn2C,12,116.42124609299935,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83152,True,EuAlCu,12,112.88925651088357,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83153,True,Fe3Ni5H4,12,126.7281224699691,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83153,True,Mn2C,12,119.69903774186969,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83153,True,EuGaPt,12,113.40260029397905,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83154,True,Eu3NO7,11,113.79909034306183,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83154,True,Mn7C4,11,113.53094426495954,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83154,True,Eu6Mg2Pt3,11,117.62589237606153,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83155,True,Eu5Co3P4,12,112.66137512098067,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83155,True,Mn7FeC4,12,113.23944461205974,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83155,True,EuTlPt,12,115.53533294610679,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
C0,83156,True,Eu2LuO2,10,114.0988768930547,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,,False
FT0,83156,True,Mn6As3H,10,116.28434870787896,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,1cd254568463ae4d7774193fa0a0e97925cdad3b6c505c1e5f5dd4e7968f6960,False
TCL,83156,True,Mn3AsN,10,115.8629191510845,1000,1,2.0,0.1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,8dd9879f11edea7f25f587ae72f928a6f3ab2e5c81fc9400c13642364ad90443,False
