method,seed,success,formula,num_atoms,guidance_schedule,coverage_target,checkpoint_sha256,adapter_checkpoint_sha256,timing_includes_teacher_recording,failure_return_code,failure_log_path,run_summary_path,structure_path,elapsed_seconds,time_per_sample,samples_per_hour,mattergen_score_calls,saved_score_calls,adapter_calls,adapter_accept_calls,adapter_acceptance_overall,adapter_acceptance_eligible,fallback_calls,adapter_coverage,second_forward_avoidance,forward_reduction,peak_allocated_bytes,adapter_seconds,exact_fallback_seconds,dagger_teacher_seconds,dagger_teacher_calls,late_exact_calls,early_reuse_calls,field_risk_fallback_calls
V2_Frozen_Atomic75_Late30,66025,True,Fe7Ni5,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66025/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66025/generated_crystals.extxyz,95.99351713107899,95.99351713107899,37.50253254169452,1569.0,431.0,700.0,431.0,0.431,0.6157142857142858,569.0,0.431,0.431,0.2155,318106112.0,3.1623576302081347,30.63928843359463,0.0,0.0,300.0,0.0,269.0
V2_Frozen_Atomic75_Late30,66026,True,Mn3Fe2Pd3,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66026/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66026/generated_crystals.extxyz,90.54166256799363,90.54166256799363,39.76070129368925,1451.0,549.0,700.0,549.0,0.549,0.7842857142857143,451.0,0.549,0.549,0.2745,287487488.0,3.1305611641146243,24.298578126356006,0.0,0.0,300.0,0.0,151.0
V2_Frozen_Atomic75_Late30,66027,True,FeCoNiIr,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66027/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66027/generated_crystals.extxyz,81.91491559520364,81.91491559520364,43.94804015656937,1300.0,700.0,700.0,700.0,0.7,1.0,300.0,0.7,0.7,0.35,257203200.0,3.1564816371537745,16.216360841179267,0.0,0.0,300.0,0.0,0.0
V2_Frozen_Atomic75_Late30,66028,True,Eu3PbO7,11,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66028/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66028/generated_crystals.extxyz,84.37718735286035,84.37718735286035,42.66556059690655,1346.0,654.0,700.0,654.0,0.654,0.9342857142857143,346.0,0.654,0.654,0.327,307809280.0,3.1408989164046943,18.648341538151726,0.0,0.0,300.0,0.0,46.0
V2_Frozen_Atomic75_Late30,66029,True,Mn2(FeSi)3,16,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66029/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66029/generated_crystals.extxyz,104.9386016940698,104.9386016940698,34.305774442232156,1640.0,360.0,700.0,360.0,0.36,0.5142857142857142,640.0,0.36,0.36,0.18,342812160.0,3.3507388758007437,36.38306542253122,0.0,0.0,300.0,0.0,340.0
V2_Frozen_Atomic75_Late30,66030,True,Na2Fe6SO4F5,18,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66030/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66030/generated_crystals.extxyz,86.80232074297965,86.80232074297965,41.47354551336876,1427.0,573.0,700.0,573.0,0.573,0.8185714285714286,427.0,0.573,0.573,0.2865,358881792.0,3.0088843307457864,22.657928955508396,0.0,0.0,300.0,0.0,127.0
V2_Frozen_Atomic75_Late30,66031,True,Mn6O5F7,18,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66031/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66031/generated_crystals.extxyz,102.71491882693954,102.71491882693954,35.04846268793244,1689.0,311.0,700.0,311.0,0.311,0.4442857142857143,689.0,0.311,0.311,0.1555,360225280.0,3.061285994015634,36.9346493112389,0.0,0.0,300.0,0.0,389.0
V2_Frozen_Atomic75_Late30,66032,True,Eu3Y,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66032/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66032/generated_crystals.extxyz,88.4400683559943,88.4400683559943,40.705531631986794,1318.0,682.0,700.0,682.0,0.682,0.9742857142857143,318.0,0.682,0.682,0.341,287265280.0,3.6457304256036878,18.125147301936522,0.0,0.0,300.0,0.0,18.0
V2_Frozen_Atomic75_Late30,66033,True,Eu2SI2,5,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66033/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66033/generated_crystals.extxyz,79.812701059971,79.812701059971,45.10560289514537,1300.0,700.0,700.0,700.0,0.7,1.0,300.0,0.7,0.7,0.35,264367104.0,3.034512730082497,15.714893175521865,0.0,0.0,300.0,0.0,0.0
V2_Frozen_Atomic75_Late30,66034,True,Mn3Fe2P2O11,18,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66034/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66034/generated_crystals.extxyz,83.282602267107,83.282602267107,43.226315004590624,1360.0,640.0,700.0,640.0,0.64,0.9142857142857143,360.0,0.64,0.64,0.32,359221760.0,2.983598835533485,18.939581915037706,0.0,0.0,300.0,0.0,60.0
V2_Frozen_Atomic75_Late30,66035,True,Eu2Mn2O3F4,11,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66035/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66035/generated_crystals.extxyz,85.21401778794825,85.21401778794825,42.246570381864395,1319.0,681.0,700.0,681.0,0.681,0.9728571428571429,319.0,0.681,0.681,0.3405,306604544.0,3.2048643520101905,18.070068158442155,0.0,0.0,300.0,0.0,19.0
V2_Frozen_Atomic75_Late30,66036,True,Eu3F5,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66036/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66036/generated_crystals.extxyz,81.31935627618805,81.31935627618805,44.26990282329808,1306.0,694.0,700.0,694.0,0.694,0.9914285714285714,306.0,0.694,0.694,0.347,287113728.0,3.121228639036417,16.287647993769497,0.0,0.0,300.0,0.0,6.0
V2_Frozen_Atomic75_Late30,66037,True,Eu5(SO2)2,11,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66037/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66037/generated_crystals.extxyz,85.91004653507844,85.91004653507844,41.904295774418685,1361.0,639.0,700.0,639.0,0.639,0.9128571428571428,361.0,0.639,0.639,0.3195,308750848.0,3.0031381216831505,19.796683084918186,0.0,0.0,300.0,0.0,61.0
V2_Frozen_Atomic75_Late30,66038,True,MnFeO2,16,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66038/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66038/generated_crystals.extxyz,86.00198171613738,86.00198171613738,41.859500538979994,1374.0,626.0,700.0,626.0,0.626,0.8942857142857142,374.0,0.626,0.626,0.313,343566336.0,3.122178808785975,20.326151271350682,0.0,0.0,300.0,0.0,74.0
V2_Frozen_Atomic75_Late30,66039,True,LiEuAs,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66039/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66039/generated_crystals.extxyz,97.51059443107806,97.51059443107806,36.919065266744255,1570.0,430.0,700.0,430.0,0.43,0.6142857142857143,570.0,0.43,0.43,0.215,315163648.0,3.1717324843630195,31.057382981060073,0.0,0.0,300.0,0.0,270.0
V2_Frozen_Atomic75_Late30,66040,True,FeCo,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66040/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66040/generated_crystals.extxyz,96.25330164795741,96.25330164795741,37.40131443144522,1561.0,439.0,700.0,439.0,0.439,0.6271428571428571,561.0,0.439,0.439,0.2195,287265280.0,3.146527592325583,30.31265086005442,0.0,0.0,300.0,0.0,261.0
V2_Frozen_Atomic75_Late30,66041,True,Eu2AlSiAgGe,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66041/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66041/generated_crystals.extxyz,84.4495328979101,84.4495328979101,42.62901020840448,1316.0,684.0,700.0,684.0,0.684,0.9771428571428571,316.0,0.684,0.684,0.342,272071680.0,3.11058943788521,17.923558947164565,0.0,0.0,300.0,0.0,16.0
V2_Frozen_Atomic75_Late30,66042,True,PrEu2SnO,5,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66042/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66042/generated_crystals.extxyz,81.65588705195114,81.65588705195114,44.08745198872932,1302.0,698.0,700.0,698.0,0.698,0.9971428571428571,302.0,0.698,0.698,0.349,264612352.0,3.133260669419542,16.181356699671596,0.0,0.0,300.0,0.0,2.0
V2_Frozen_Atomic75_Late30,66043,True,Eu2Mn2SeIN4,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66043/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66043/generated_crystals.extxyz,89.91887694806792,89.91887694806792,40.036087217583436,1457.0,543.0,700.0,543.0,0.543,0.7757142857142857,457.0,0.543,0.543,0.2715,301150720.0,3.0023622100707144,24.16364915901795,0.0,0.0,300.0,0.0,157.0
V2_Frozen_Atomic75_Late30,66044,True,Gd2Si2O7,11,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66044/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66044/generated_crystals.extxyz,98.16093427501619,98.16093427501619,36.674467562767155,1515.0,485.0,700.0,485.0,0.485,0.6928571428571428,515.0,0.485,0.485,0.2425,308235776.0,3.348518124781549,29.661304807057604,0.0,0.0,300.0,0.0,215.0
V2_Frozen_Atomic75_Late30,66045,True,Fe2Rh,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66045/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66045/generated_crystals.extxyz,79.09664787910879,79.09664787910879,45.51393891561922,1301.0,699.0,700.0,699.0,0.699,0.9985714285714286,301.0,0.699,0.699,0.3495,273203200.0,2.9941238581668586,15.638223707210273,0.0,0.0,300.0,0.0,1.0
V2_Frozen_Atomic75_Late30,66046,True,Eu3S2O,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66046/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66046/generated_crystals.extxyz,91.77372442185879,91.77372442185879,39.22691405060321,1419.0,581.0,700.0,581.0,0.581,0.83,419.0,0.581,0.581,0.2905,315171328.0,3.3902733305003494,23.61547407391481,0.0,0.0,300.0,0.0,119.0
V2_Frozen_Atomic75_Late30,66047,True,Eu2Si,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66047/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66047/generated_crystals.extxyz,93.4975636410527,93.4975636410527,38.503677099232135,1405.0,595.0,700.0,595.0,0.595,0.85,405.0,0.595,0.595,0.2975,316961792.0,3.3102368593681604,23.105873885797337,0.0,0.0,300.0,0.0,105.0
V2_Frozen_Atomic75_Late30,66048,True,EuMn3O6,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66048/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66048/generated_crystals.extxyz,81.23114041402005,81.23114041402005,44.31797930758411,1308.0,692.0,700.0,692.0,0.692,0.9885714285714285,308.0,0.692,0.692,0.346,303225856.0,3.0171906743198633,16.545435953186825,0.0,0.0,300.0,0.0,8.0
V2_Frozen_Atomic75_Late30,66049,True,PrMn3GaFe7,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66049/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66049/generated_crystals.extxyz,88.07519071409479,88.07519071409479,40.87416638910425,1440.0,560.0,700.0,560.0,0.56,0.8,440.0,0.56,0.56,0.28,317881856.0,3.0909838280640543,23.522517116973177,0.0,0.0,300.0,0.0,140.0
V2_Frozen_Atomic75_Late30,66050,True,Eu3Hg,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66050/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66050/generated_crystals.extxyz,80.94692386710085,80.94692386710085,44.47358624659415,1300.0,700.0,700.0,700.0,0.7,1.0,300.0,0.7,0.7,0.35,257906688.0,3.1291125568095595,15.925764654064551,0.0,0.0,300.0,0.0,0.0
V2_Frozen_Atomic75_Late30,66051,True,Fe5Ge,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66051/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66051/generated_crystals.extxyz,79.47931890189648,79.47931890189648,45.29480183950217,1304.0,696.0,700.0,696.0,0.696,0.9942857142857143,304.0,0.696,0.696,0.348,273572864.0,3.0221656130161136,15.957944398745894,0.0,0.0,300.0,0.0,4.0
V2_Frozen_Atomic75_Late30,66052,True,MnAlFe3GeO10,16,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66052/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66052/generated_crystals.extxyz,90.65882739285007,90.65882739285007,39.709315722783316,1370.0,630.0,700.0,630.0,0.63,0.9,370.0,0.63,0.63,0.315,343223296.0,3.316543374210596,21.31069806474261,0.0,0.0,300.0,0.0,70.0
V2_Frozen_Atomic75_Late30,66053,True,Mn3Fe9Ge2BN,16,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66053/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66053/generated_crystals.extxyz,94.55760733992793,94.55760733992793,38.07202932978469,1555.0,445.0,700.0,445.0,0.445,0.6357142857142857,555.0,0.445,0.445,0.2225,344281088.0,3.088680991437286,29.665163172176108,0.0,0.0,300.0,0.0,255.0
V2_Frozen_Atomic75_Late30,66054,True,MnFe2Ir,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66054/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66054/generated_crystals.extxyz,79.53583591291681,79.53583591291681,45.26261601049385,1301.0,699.0,700.0,699.0,0.699,0.9985714285714286,301.0,0.699,0.699,0.3495,257203200.0,2.993960337713361,15.914800910744816,0.0,0.0,300.0,0.0,1.0
V2_Frozen_Atomic75_Late30,66055,True,Fe2Rh,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66055/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66055/generated_crystals.extxyz,83.55197629705071,83.55197629705071,43.08695209316163,1319.0,681.0,700.0,681.0,0.681,0.9728571428571429,319.0,0.681,0.681,0.3405,273096704.0,3.1521246833726764,17.169321711873636,0.0,0.0,300.0,0.0,19.0
V2_Frozen_Atomic75_Late30,66056,True,MnFe2BiO6,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66056/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66056/generated_crystals.extxyz,81.39843162894249,81.39843162894249,44.226896365899556,1313.0,687.0,700.0,687.0,0.687,0.9814285714285714,313.0,0.687,0.687,0.3435,301191168.0,3.052227755775675,16.675048629986122,0.0,0.0,300.0,0.0,13.0
V2_Frozen_Atomic75_Late30,66057,True,EuGdP2,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66057/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66057/generated_crystals.extxyz,81.04905403405428,81.04905403405428,44.41754494120798,1301.0,699.0,700.0,699.0,0.699,0.9985714285714286,301.0,0.699,0.699,0.3495,257204224.0,3.108812519814819,16.144535883096978,0.0,0.0,300.0,0.0,1.0
V2_Frozen_Atomic75_Late30,66058,True,Mn5NiSb,7,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66058/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66058/generated_crystals.extxyz,83.12115188804455,83.12115188804455,43.31027564258038,1308.0,692.0,700.0,692.0,0.692,0.9885714285714285,308.0,0.692,0.692,0.346,281061888.0,3.3039031906519085,16.642375305760652,0.0,0.0,300.0,0.0,8.0
