trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change_vs_first,rmsd_relative_change_vs_first,stable_change_vs_first,nus_change_vs_first
249,baseline_first,0.1568250135357279,0.06490784229832954,0.40625,0.25,0.765625,1.0,0.765625,0.984375,1.0,0.0,0.0,0.0,0.0
249,oracle_min_ehull,0.05603998409955663,0.025725474486481797,0.890625,0.515625,1.0,1.0,0.609375,0.90625,1.0,-0.10078502943617126,-0.6036615364867264,0.484375,0.265625
249,oracle_min_rmsd,0.0921474977357826,0.004914520432033826,0.65625,0.265625,1.0,1.0,0.546875,0.921875,1.0,-0.0646775157999453,-0.9242846433032591,0.25,0.015625
249,oracle_stable_quality,0.05603998409955663,0.025725474486481797,0.890625,0.515625,1.0,1.0,0.609375,0.90625,1.0,-0.10078502943617126,-0.6036615364867264,0.484375,0.265625
249,oracle_nus_quality,0.06453460507966499,0.018680037609867917,0.890625,0.703125,1.0,1.0,0.8125,0.984375,1.0,-0.0922904084560629,-0.7122067696533387,0.484375,0.453125
250,baseline_first,0.1463540455989487,0.048469876690981156,0.359375,0.1875,0.84375,1.0,0.703125,0.921875,1.0,0.0,0.0,0.0,0.0
250,oracle_min_ehull,0.057547370735500016,0.014392755151433685,0.859375,0.46875,1.0,1.0,0.546875,0.890625,1.0,-0.0888066748634487,-0.7030577312338869,0.5,0.28125
250,oracle_min_rmsd,0.09794560558043594,0.004802273727209016,0.578125,0.21875,1.0,1.0,0.546875,0.9375,1.0,-0.04840844001851277,-0.9009225099162965,0.21875,0.03125
250,oracle_stable_quality,0.057547370735500016,0.014392755151433685,0.859375,0.46875,1.0,1.0,0.546875,0.890625,1.0,-0.0888066748634487,-0.7030577312338869,0.5,0.28125
250,oracle_nus_quality,0.06364037720576612,0.031760558482611154,0.859375,0.578125,1.0,1.0,0.71875,0.953125,1.0,-0.08271366839318259,-0.3447361402402561,0.5,0.390625
251,baseline_first,0.15144710955768756,0.06368033430356404,0.40625,0.21875,0.875,1.0,0.71875,0.984375,1.0,0.0,0.0,0.0,0.0
251,oracle_min_ehull,0.05838420622837649,0.033076159351531825,0.828125,0.5,1.0,1.0,0.640625,0.9375,1.0,-0.09306290332931107,-0.4805906766466107,0.421875,0.28125
251,oracle_min_rmsd,0.10553765962054937,0.007057699152391586,0.5625,0.21875,1.0,1.0,0.546875,0.921875,1.0,-0.04590944993713819,-0.889169879059561,0.15625,0.0
251,oracle_stable_quality,0.05838420622837649,0.033076159351531825,0.828125,0.5,1.0,1.0,0.640625,0.9375,1.0,-0.09306290332931107,-0.4805906766466107,0.421875,0.28125
251,oracle_nus_quality,0.06532033731776858,0.054117079967485354,0.828125,0.625,1.0,1.0,0.796875,0.953125,1.0,-0.08612677223991898,-0.15017594427960557,0.421875,0.40625
252,baseline_first,0.16301585770296234,0.03267323410924079,0.3125,0.15625,0.84375,1.0,0.765625,0.953125,1.0,0.0,0.0,0.0,0.0
252,oracle_min_ehull,0.057410769606197294,0.026068738656737735,0.875,0.4375,1.0,1.0,0.5625,0.9375,1.0,-0.10560508809676505,-0.2021377935964761,0.5625,0.28125
252,oracle_min_rmsd,0.09804312826339219,0.004964226645803911,0.609375,0.234375,1.0,1.0,0.53125,0.921875,1.0,-0.06497272943957015,-0.848064423950003,0.296875,0.078125
252,oracle_stable_quality,0.057410769606197294,0.026068738656737735,0.875,0.4375,1.0,1.0,0.5625,0.9375,1.0,-0.10560508809676505,-0.2021377935964761,0.5625,0.28125
252,oracle_nus_quality,0.06618373084450034,0.020310490078761137,0.875,0.578125,1.0,1.0,0.71875,0.953125,1.0,-0.096832126858462,-0.37837527773178625,0.5625,0.421875
253,baseline_first,0.13814408223787628,0.06251756436235147,0.46875,0.203125,0.84375,1.0,0.671875,0.9375,1.0,0.0,0.0,0.0,0.0
253,oracle_min_ehull,0.06182874911369607,0.04489017753260194,0.875,0.46875,1.0,1.0,0.59375,0.953125,1.0,-0.0763153331241802,-0.2819589504092208,0.40625,0.265625
253,oracle_min_rmsd,0.09850672989556532,0.005544375424036091,0.625,0.28125,1.0,1.0,0.578125,0.9375,1.0,-0.03963735234231096,-0.9113149163665283,0.15625,0.078125
253,oracle_stable_quality,0.06182874911369607,0.04489017753260194,0.875,0.46875,1.0,1.0,0.59375,0.953125,1.0,-0.0763153331241802,-0.2819589504092208,0.40625,0.265625
253,oracle_nus_quality,0.06737363674041627,0.05271042319403409,0.875,0.609375,1.0,1.0,0.734375,1.0,1.0,-0.07077044549746,-0.15687017349996624,0.40625,0.40625
254,baseline_first,0.13320650963432248,0.042840947294933186,0.4375,0.28125,0.859375,1.0,0.71875,0.9375,1.0,0.0,0.0,0.0,0.0
254,oracle_min_ehull,0.05883565746881851,0.024006417776667177,0.890625,0.5,1.0,1.0,0.59375,0.90625,1.0,-0.07437085216550397,-0.4396384932527758,0.453125,0.21875
254,oracle_min_rmsd,0.09455660767664885,0.004905891700275033,0.65625,0.296875,1.0,1.0,0.59375,0.921875,1.0,-0.038649901957673635,-0.8854859191954596,0.21875,0.015625
254,oracle_stable_quality,0.05883565746881851,0.024006417776667177,0.890625,0.5,1.0,1.0,0.59375,0.90625,1.0,-0.07437085216550397,-0.4396384932527758,0.453125,0.21875
254,oracle_nus_quality,0.06173911623187131,0.016078541988727574,0.890625,0.578125,1.0,1.0,0.703125,0.90625,1.0,-0.07146739340245117,-0.6246921927744303,0.453125,0.296875
255,baseline_first,0.1308198080370957,0.04579524848534115,0.4375,0.265625,0.921875,1.0,0.75,0.9375,1.0,0.0,0.0,0.0,0.0
255,oracle_min_ehull,0.06156766122737965,0.02193692246871965,0.796875,0.390625,1.0,1.0,0.515625,0.90625,1.0,-0.06925214680971604,-0.5209781976455143,0.359375,0.125
255,oracle_min_rmsd,0.09774754412793198,0.006987439535058775,0.59375,0.171875,1.0,1.0,0.515625,0.9375,1.0,-0.03307226390916372,-0.8474199886196616,0.15625,-0.09375
255,oracle_stable_quality,0.06156766122737965,0.02193692246871965,0.796875,0.390625,1.0,1.0,0.515625,0.90625,1.0,-0.06925214680971604,-0.5209781976455143,0.359375,0.125
255,oracle_nus_quality,0.07394279795555059,0.03239243553517881,0.796875,0.609375,1.0,1.0,0.8125,0.96875,1.0,-0.05687701008154511,-0.29266820016169415,0.359375,0.34375
256,baseline_first,0.144748262859001,0.05597627973248253,0.453125,0.28125,0.8125,1.0,0.78125,0.984375,1.0,0.0,0.0,0.0,0.0
256,oracle_min_ehull,0.061055424849830814,0.05153622874450972,0.84375,0.4375,1.0,1.0,0.59375,0.9375,1.0,-0.08369283800917018,-0.0793202229442963,0.390625,0.15625
256,oracle_min_rmsd,0.11078175184598486,0.005673298642184516,0.59375,0.234375,1.0,1.0,0.546875,0.921875,1.0,-0.033966511013016135,-0.8986481654497601,0.140625,-0.046875
256,oracle_stable_quality,0.061055424849830814,0.05153622874450972,0.84375,0.4375,1.0,1.0,0.59375,0.9375,1.0,-0.08369283800917018,-0.0793202229442963,0.390625,0.15625
256,oracle_nus_quality,0.06498414927792842,0.0548314514282859,0.84375,0.578125,1.0,1.0,0.734375,0.984375,1.0,-0.07976411358107258,-0.020452025566327414,0.390625,0.296875
257,baseline_first,0.14048150210262234,0.09795738437985971,0.46875,0.25,0.890625,1.0,0.703125,0.953125,1.0,0.0,0.0,0.0,0.0
257,oracle_min_ehull,0.0633328057216776,0.03048906816214892,0.859375,0.484375,1.0,1.0,0.609375,0.9375,1.0,-0.07714869638094474,-0.6887517122352079,0.390625,0.234375
257,oracle_min_rmsd,0.10784569507368279,0.0065282873336400885,0.5625,0.234375,1.0,1.0,0.5625,0.875,1.0,-0.03263580702893955,-0.9333558426966092,0.09375,-0.015625
257,oracle_stable_quality,0.0633328057216776,0.03048906816214892,0.859375,0.484375,1.0,1.0,0.609375,0.9375,1.0,-0.07714869638094474,-0.6887517122352079,0.390625,0.234375
257,oracle_nus_quality,0.06959248800212552,0.028949281677602794,0.859375,0.640625,1.0,1.0,0.78125,0.96875,1.0,-0.07088901410049682,-0.7044706546538329,0.390625,0.390625
258,baseline_first,0.1380367055630261,0.04624368317324849,0.40625,0.140625,0.8125,1.0,0.6875,0.921875,1.0,0.0,0.0,0.0,0.0
258,oracle_min_ehull,0.06544594792474165,0.04138364809823069,0.875,0.46875,0.984375,1.0,0.53125,0.96875,1.0,-0.07259075763828446,-0.10509619350193289,0.46875,0.328125
258,oracle_min_rmsd,0.11519426518701414,0.006783059518270883,0.5625,0.1875,0.984375,1.0,0.484375,0.90625,1.0,-0.022842440376011963,-0.8533192199925197,0.15625,0.046875
258,oracle_stable_quality,0.06544594792474165,0.04138364809823069,0.875,0.46875,0.984375,1.0,0.53125,0.96875,1.0,-0.07259075763828446,-0.10509619350193289,0.46875,0.328125
258,oracle_nus_quality,0.07052273426926298,0.04916958810771228,0.875,0.609375,0.984375,1.0,0.734375,0.984375,1.0,-0.06751397129376313,0.06327145101098686,0.46875,0.46875
259,baseline_first,0.14486598032363146,0.071520501006274,0.453125,0.234375,0.84375,1.0,0.75,0.96875,1.0,0.0,0.0,0.0,0.0
259,oracle_min_ehull,0.05932421823043859,0.04792956456094313,0.84375,0.4375,1.0,1.0,0.5625,0.9375,1.0,-0.08554176209319286,-0.32984859045186765,0.390625,0.203125
259,oracle_min_rmsd,0.10335627262173103,0.006869151577961943,0.640625,0.28125,1.0,1.0,0.5625,0.9375,1.0,-0.04150970770190043,-0.903955488547831,0.1875,0.046875
259,oracle_stable_quality,0.05932421823043859,0.04792956456094313,0.84375,0.4375,1.0,1.0,0.5625,0.9375,1.0,-0.08554176209319286,-0.32984859045186765,0.390625,0.203125
259,oracle_nus_quality,0.06654582698076339,0.0563613303442486,0.84375,0.578125,1.0,1.0,0.75,0.96875,1.0,-0.07832015334286807,-0.2119555994258987,0.390625,0.34375
260,baseline_first,0.13703364851575123,0.069799141520531,0.4375,0.25,0.828125,1.0,0.765625,0.953125,1.0,0.0,0.0,0.0,0.0
260,oracle_min_ehull,0.06664757202479477,0.04580209930109523,0.8125,0.4375,1.0,1.0,0.59375,0.921875,1.0,-0.07038607649095646,-0.343801394926572,0.375,0.1875
260,oracle_min_rmsd,0.10595431942771975,0.010494807139014146,0.546875,0.21875,1.0,1.0,0.546875,0.921875,1.0,-0.031079329088031474,-0.8496427475984477,0.109375,-0.03125
260,oracle_stable_quality,0.06664757202479477,0.04580209930109523,0.8125,0.4375,1.0,1.0,0.59375,0.921875,1.0,-0.07038607649095646,-0.343801394926572,0.375,0.1875
260,oracle_nus_quality,0.07524930967435908,0.07051894203667969,0.8125,0.640625,1.0,1.0,0.84375,0.96875,1.0,-0.061784338841392145,0.010312455145841115,0.375,0.390625
261,baseline_first,0.14365531053783526,0.0793210137257468,0.4375,0.296875,0.90625,1.0,0.828125,0.96875,1.0,0.0,0.0,0.0,0.0
261,oracle_min_ehull,0.06421580753464953,0.029973155461555403,0.828125,0.390625,1.0,1.0,0.5625,0.921875,1.0,-0.07943950300318572,-0.6221284366689024,0.390625,0.09375
261,oracle_min_rmsd,0.10541941867718921,0.007277792396645505,0.625,0.265625,1.0,1.0,0.59375,0.90625,1.0,-0.03823589186064605,-0.9082488730942276,0.1875,-0.03125
261,oracle_stable_quality,0.06421580753464953,0.029973155461555403,0.828125,0.390625,1.0,1.0,0.5625,0.921875,1.0,-0.07943950300318572,-0.6221284366689024,0.390625,0.09375
261,oracle_nus_quality,0.06913747663689715,0.030938443566159657,0.828125,0.546875,1.0,1.0,0.734375,0.953125,1.0,-0.07451783390093811,-0.6099590497780369,0.390625,0.25
262,baseline_first,0.13418818430640173,0.06695557241343858,0.46875,0.265625,0.90625,1.0,0.734375,0.953125,1.0,0.0,0.0,0.0,0.0
262,oracle_min_ehull,0.05958530723082605,0.03099898891610617,0.859375,0.453125,1.0,1.0,0.578125,0.90625,1.0,-0.07460287707557567,-0.5370215233962454,0.390625,0.1875
262,oracle_min_rmsd,0.10084645023000369,0.007501054519063093,0.5625,0.203125,1.0,1.0,0.53125,0.9375,1.0,-0.03334173407639804,-0.8879696752834039,0.09375,-0.0625
262,oracle_stable_quality,0.05958530723082605,0.03099898891610617,0.859375,0.453125,1.0,1.0,0.578125,0.90625,1.0,-0.07460287707557567,-0.5370215233962454,0.390625,0.1875
262,oracle_nus_quality,0.0647396238532802,0.04043284166972467,0.859375,0.640625,1.0,1.0,0.765625,0.9375,1.0,-0.06944856045312152,-0.3961243222586588,0.390625,0.375
263,baseline_first,0.1455524574823649,0.055724039791575496,0.40625,0.171875,0.8125,1.0,0.71875,0.96875,1.0,0.0,0.0,0.0,0.0
263,oracle_min_ehull,0.06226309646229174,0.023449949607807753,0.8125,0.46875,1.0,1.0,0.625,0.984375,1.0,-0.08328936102007316,-0.5791771433744296,0.40625,0.296875
263,oracle_min_rmsd,0.10283549530015766,0.0063042472587430745,0.625,0.234375,1.0,1.0,0.53125,0.90625,1.0,-0.04271696218220723,-0.8868666506893105,0.21875,0.0625
263,oracle_stable_quality,0.06226309646229174,0.023449949607807753,0.8125,0.46875,1.0,1.0,0.625,0.984375,1.0,-0.08328936102007316,-0.5791771433744296,0.40625,0.296875
263,oracle_nus_quality,0.06835598185832832,0.02775566660668019,0.8125,0.625,1.0,1.0,0.796875,0.984375,1.0,-0.07719647562403657,-0.501908571049503,0.40625,0.453125
264,baseline_first,0.1456024025230122,0.08156703702876554,0.390625,0.25,0.890625,1.0,0.78125,0.96875,1.0,0.0,0.0,0.0,0.0
264,oracle_min_ehull,0.05953208625175624,0.030241356130450793,0.8125,0.46875,1.0,1.0,0.59375,0.9375,1.0,-0.08607031627125597,-0.6292453761709422,0.421875,0.21875
264,oracle_min_rmsd,0.10105193465477741,0.009658253799773687,0.59375,0.265625,1.0,1.0,0.5625,0.921875,1.0,-0.0445504678682348,-0.8815912143974582,0.203125,0.015625
264,oracle_stable_quality,0.05953208625175624,0.030241356130450793,0.8125,0.46875,1.0,1.0,0.59375,0.9375,1.0,-0.08607031627125597,-0.6292453761709422,0.421875,0.21875
264,oracle_nus_quality,0.07185911973914937,0.0531496269539518,0.8125,0.625,1.0,1.0,0.8125,0.953125,1.0,-0.07374328278386284,-0.34839331070456836,0.421875,0.375
265,baseline_first,0.1481542705677683,0.0619051043144278,0.34375,0.15625,0.8125,1.0,0.703125,0.953125,1.0,0.0,0.0,0.0,0.0
265,oracle_min_ehull,0.05782819367763208,0.031089351250974735,0.84375,0.4375,1.0,1.0,0.5625,0.953125,1.0,-0.09032607689013622,-0.4977901807084274,0.5,0.28125
265,oracle_min_rmsd,0.09209686541053412,0.004991155449019783,0.671875,0.28125,1.0,1.0,0.59375,0.90625,1.0,-0.05605740515723419,-0.9193740887073099,0.328125,0.125
265,oracle_stable_quality,0.05782819367763208,0.031089351250974735,0.84375,0.4375,1.0,1.0,0.5625,0.953125,1.0,-0.09032607689013622,-0.4977901807084274,0.5,0.28125
265,oracle_nus_quality,0.06504817130332076,0.032715780787436435,0.84375,0.546875,1.0,1.0,0.703125,0.96875,1.0,-0.08310609926444755,-0.471517233518148,0.5,0.390625
266,baseline_first,0.1360482070925798,0.053344352060347655,0.390625,0.21875,0.84375,1.0,0.71875,0.953125,1.0,0.0,0.0,0.0,0.0
266,oracle_min_ehull,0.05975143473930247,0.02226850015359711,0.859375,0.46875,1.0,1.0,0.59375,0.9375,1.0,-0.07629677235327734,-0.5825518673766045,0.46875,0.25
266,oracle_min_rmsd,0.09300714387488473,0.0067687172263792,0.609375,0.265625,1.0,1.0,0.515625,0.921875,1.0,-0.043041063217695075,-0.8731127670512925,0.21875,0.046875
266,oracle_stable_quality,0.05975143473930247,0.02226850015359711,0.859375,0.46875,1.0,1.0,0.59375,0.9375,1.0,-0.07629677235327734,-0.5825518673766045,0.46875,0.25
266,oracle_nus_quality,0.06654501715163955,0.03865042267767816,0.859375,0.609375,1.0,1.0,0.765625,0.9375,1.0,-0.06950318994094026,-0.27545426676185847,0.46875,0.390625
267,baseline_first,0.14699128912676476,0.05373596570247215,0.390625,0.203125,0.84375,1.0,0.78125,0.9375,1.0,0.0,0.0,0.0,0.0
267,oracle_min_ehull,0.06069807024988995,0.026484181358566207,0.84375,0.4375,1.0,1.0,0.578125,0.9375,1.0,-0.08629321887687481,-0.5071423577794232,0.453125,0.234375
267,oracle_min_rmsd,0.10088645361533058,0.004598898718742641,0.59375,0.203125,1.0,1.0,0.515625,0.90625,1.0,-0.04610483551143418,-0.9144167475428646,0.203125,0.0
267,oracle_stable_quality,0.06069807024988995,0.026484181358566207,0.84375,0.4375,1.0,1.0,0.578125,0.9375,1.0,-0.08629321887687481,-0.5071423577794232,0.453125,0.234375
267,oracle_nus_quality,0.06996843169440448,0.022643249138965628,0.84375,0.625,1.0,1.0,0.796875,0.953125,1.0,-0.07702285743236029,-0.5786202249655688,0.453125,0.421875
268,baseline_first,0.13184196175938717,0.08298390438402439,0.5,0.28125,0.828125,1.0,0.75,0.953125,1.0,0.0,0.0,0.0,0.0
268,oracle_min_ehull,0.05599991543142252,0.028565781093069377,0.890625,0.421875,1.0,1.0,0.515625,0.921875,1.0,-0.07584204632796465,-0.6557672080494599,0.390625,0.140625
268,oracle_min_rmsd,0.0942858533870567,0.006650324105444293,0.625,0.1875,1.0,1.0,0.484375,0.90625,1.0,-0.03755610837233048,-0.9198600722054652,0.125,-0.09375
268,oracle_stable_quality,0.05599991543142252,0.028565781093069377,0.890625,0.421875,1.0,1.0,0.515625,0.921875,1.0,-0.07584204632796465,-0.6557672080494599,0.390625,0.140625
268,oracle_nus_quality,0.06567044611244827,0.05139559624633897,0.890625,0.609375,1.0,1.0,0.734375,0.953125,1.0,-0.0661715156469389,-0.3806558437104175,0.390625,0.328125
269,baseline_first,0.11874570478650046,0.05766600439865564,0.484375,0.21875,0.84375,1.0,0.625,0.9375,1.0,0.0,0.0,0.0,0.0
269,oracle_min_ehull,0.06019132935032634,0.02382386208261836,0.890625,0.4375,1.0,1.0,0.546875,0.890625,1.0,-0.058554375436174116,-0.586864699036201,0.40625,0.21875
269,oracle_min_rmsd,0.09326306857454339,0.005408145550516182,0.671875,0.265625,1.0,1.0,0.515625,0.890625,1.0,-0.025482636211957066,-0.9062160521278936,0.1875,0.046875
269,oracle_stable_quality,0.06019132935032634,0.02382386208261836,0.890625,0.4375,1.0,1.0,0.546875,0.890625,1.0,-0.058554375436174116,-0.586864699036201,0.40625,0.21875
269,oracle_nus_quality,0.0649904273702397,0.018353841768823848,0.890625,0.609375,1.0,1.0,0.734375,0.921875,1.0,-0.05375527741626075,-0.6817216320045276,0.40625,0.390625
270,baseline_first,0.1414758330190196,0.06041006594152215,0.46875,0.171875,0.875,1.0,0.625,0.921875,1.0,0.0,0.0,0.0,0.0
270,oracle_min_ehull,0.06377480428984356,0.035198794433064645,0.84375,0.453125,1.0,1.0,0.625,0.9375,1.0,-0.07770102872917603,-0.41733560650078405,0.375,0.28125
270,oracle_min_rmsd,0.10272269579974538,0.004781678848393706,0.578125,0.21875,1.0,1.0,0.578125,0.9375,1.0,-0.0387531372192742,-0.9208463229783188,0.109375,0.046875
270,oracle_stable_quality,0.06377480428984356,0.035198794433064645,0.84375,0.453125,1.0,1.0,0.625,0.9375,1.0,-0.07770102872917603,-0.41733560650078405,0.375,0.28125
270,oracle_nus_quality,0.07055041646524449,0.04753859349615687,0.84375,0.59375,1.0,1.0,0.75,0.953125,1.0,-0.0709254165537751,-0.2130683396013019,0.375,0.421875
271,baseline_first,0.1463583650300218,0.09779314610048997,0.421875,0.21875,0.828125,1.0,0.734375,0.984375,1.0,0.0,0.0,0.0,0.0
271,oracle_min_ehull,0.059557287048174666,0.04659219864095049,0.859375,0.453125,1.0,1.0,0.5625,0.9375,1.0,-0.08680107798184714,-0.5235637618911102,0.4375,0.234375
271,oracle_min_rmsd,0.10686027790718516,0.006146049378037061,0.578125,0.21875,1.0,1.0,0.5625,0.921875,1.0,-0.039498087122836645,-0.9371525549273001,0.15625,0.0
271,oracle_stable_quality,0.059557287048174666,0.04659219864095049,0.859375,0.453125,1.0,1.0,0.5625,0.9375,1.0,-0.08680107798184714,-0.5235637618911102,0.4375,0.234375
271,oracle_nus_quality,0.06652248397996419,0.04284446344376986,0.859375,0.59375,1.0,1.0,0.734375,0.9375,1.0,-0.07983588105005762,-0.561886848391769,0.4375,0.375
272,baseline_first,0.1520631494332763,0.042772668764982216,0.390625,0.171875,0.84375,1.0,0.671875,0.9375,1.0,0.0,0.0,0.0,0.0
272,oracle_min_ehull,0.06633944714509174,0.049891008889066314,0.8125,0.421875,1.0,1.0,0.609375,0.921875,1.0,-0.08572370228818457,0.16642263224668952,0.421875,0.25
272,oracle_min_rmsd,0.1069553255250599,0.00847880692516888,0.578125,0.25,1.0,1.0,0.59375,0.9375,1.0,-0.04510782390821641,-0.8017704489809521,0.1875,0.078125
272,oracle_stable_quality,0.06633944714509174,0.049891008889066314,0.8125,0.421875,1.0,1.0,0.609375,0.921875,1.0,-0.08572370228818457,0.16642263224668952,0.421875,0.25
272,oracle_nus_quality,0.07446968288128791,0.055278880031759806,0.8125,0.59375,1.0,1.0,0.796875,0.9375,1.0,-0.0775934665519884,0.292387910969361,0.421875,0.421875
273,baseline_first,0.15619715722045752,0.04282968004275156,0.3125,0.109375,0.796875,1.0,0.6875,0.9375,1.0,0.0,0.0,0.0,0.0
273,oracle_min_ehull,0.06204435418881927,0.015420683134601586,0.828125,0.453125,1.0,1.0,0.59375,0.890625,1.0,-0.09415280303163825,-0.6399533426537618,0.515625,0.34375
273,oracle_min_rmsd,0.09590955788851419,0.005298450508656424,0.625,0.265625,1.0,1.0,0.578125,0.921875,1.0,-0.06028759933194333,-0.8762902150245429,0.3125,0.15625
273,oracle_stable_quality,0.06204435418881927,0.015420683134601586,0.828125,0.453125,1.0,1.0,0.59375,0.890625,1.0,-0.09415280303163825,-0.6399533426537618,0.515625,0.34375
273,oracle_nus_quality,0.06760113362555432,0.01853435126393892,0.828125,0.59375,1.0,1.0,0.765625,0.9375,1.0,-0.08859602359490319,-0.567254500957318,0.515625,0.484375
274,baseline_first,0.14301379732464012,0.0860184184769971,0.390625,0.1875,0.78125,1.0,0.75,0.984375,1.0,0.0,0.0,0.0,0.0
274,oracle_min_ehull,0.058572389126421626,0.0224173911966166,0.828125,0.34375,1.0,1.0,0.484375,0.90625,1.0,-0.08444140819821849,-0.7393884752413644,0.4375,0.15625
274,oracle_min_rmsd,0.09853463780709096,0.006524149775306923,0.609375,0.1875,1.0,1.0,0.46875,0.90625,1.0,-0.04447915951754916,-0.9241540371141373,0.21875,0.0
274,oracle_stable_quality,0.058572389126421626,0.0224173911966166,0.828125,0.34375,1.0,1.0,0.484375,0.90625,1.0,-0.08444140819821849,-0.7393884752413644,0.4375,0.15625
274,oracle_nus_quality,0.06744494589706197,0.0464141908922861,0.828125,0.609375,1.0,1.0,0.796875,0.953125,1.0,-0.07556885142757815,-0.4604156677828469,0.4375,0.421875
275,baseline_first,0.15107356240744285,0.07769719758584703,0.40625,0.234375,0.765625,1.0,0.734375,0.953125,1.0,0.0,0.0,0.0,0.0
