method,seed,formula,num_atoms,relaxation_steps,e_hull,stable,nus,novel,unique,rmsd,force_mean,force_max,streak_mean,streak_p95,streak_max,periodic_exact_calls
V3_AnchorK8,68022,B2Fe8Ti2,12,38,0.18592569273437576,0.0,0.0,1.0,1.0,0.005336251026125185,0.10088506394232977,0.23291463793540285,5.610526315789474,8.0,8,53
V3_AnchorK8,68023,Co2Fe5Ni5,12,29,0.14457752743652197,0.0,0.0,1.0,1.0,0.007233051101806162,0.06706690835580537,0.10876920446470223,4.169642857142857,8.0,8,35
V3_AnchorK8,68024,As3Eu3Li3,9,4,0.02978669824435709,1.0,1.0,1.0,1.0,0.002109032702413413,0.01920771904039015,0.038666766502826425,6.045454545454546,8.0,8,58
V3_AnchorK8,68025,Mn4O5Zn,10,9,0.05978328455468862,1.0,1.0,1.0,1.0,0.006270851504127,0.06527344883671138,0.1876916230224663,7.116279069767442,8.0,8,70
V3_AnchorK8,68026,Cr3FeLi2Mn3O11,20,129,0.24443574870964113,0.0,0.0,1.0,1.0,0.08042133072337491,0.2935111714207808,0.5720261444999322,4.383838383838384,8.0,8,39
V3_AnchorK8,68027,Eu2O6SnTm,10,28,-0.04239585810611146,1.0,1.0,1.0,1.0,0.001807756746234836,0.058936632715418845,0.09259359857503864,6.831460674157303,8.0,8,69
V3_AnchorK8,68028,Eu2NiO6Os,10,20,0.004971370117834439,1.0,1.0,1.0,1.0,0.010493897799540982,0.053703272822777204,0.0762942826048702,7.1647058823529415,8.0,8,67
V3_AnchorK8,68029,Co3Fe,4,11,0.07380994994628942,1.0,0.0,0.0,1.0,0.008213180489779202,0.06143339419371764,0.10946194059385664,7.860759493670886,8.0,8,77
V3_AnchorK8,68030,Eu4O6,10,34,0.022253617999346886,1.0,0.0,0.0,1.0,0.02148260493322172,0.08029359717328612,0.17168997738260117,6.565217391304348,8.0,8,63
V3_AnchorK8,68031,Eu6Ge2,8,12,0.10540982660888787,0.0,0.0,1.0,1.0,0.009059075672869924,0.061774573427690625,0.0883199779978924,7.8734177215189876,8.0,8,75
V3_AnchorK16,68000,Fe4GdMo3O12,20,126,0.17216785002019463,0.0,0.0,1.0,1.0,0.07995831476109523,0.41089999976192565,0.6571292567362556,7.135802469135802,16.0,16,20
V3_AnchorK16,68001,F4Mn7O5,16,50,0.11685599985717765,0.0,0.0,1.0,1.0,0.02868237334463127,0.14323030692974895,0.26988993448218923,8.919354838709678,16.0,16,24
V3_AnchorK16,68002,Fe2Pt2,4,28,0.08420979585937527,1.0,0.0,0.0,1.0,0.006771597751149793,0.07780423664196842,0.12573425526688065,15.69047619047619,16.0,16,40
V3_AnchorK16,68003,Cl2Eu2FeNiO4,10,33,0.09385896008983607,1.0,1.0,1.0,1.0,0.021607055343060164,0.13986167138781275,0.5481689579678883,14.195652173913043,16.0,16,37
V3_AnchorK16,68004,HMnNi2Rh,5,3,0.08922347475292813,1.0,0.0,0.0,1.0,0.0009442770331701325,0.004351201153805773,0.007183658143717586,13.285714285714286,16.0,16,35
V3_AnchorK16,68005,Co5Fe3,8,27,0.05762843418823316,1.0,0.0,0.0,1.0,0.005381453184576509,0.06940958643079814,0.17297138264453196,6.181818181818182,16.0,16,16
